"pch18_gm_gds (ll=3.5e-07,Vd=0.2) X","pch18_gm_gds (ll=3.5e-07,Vd=0.2) Y","pch18_gm_gds (ll=3.5e-07,Vd=0.25) X","pch18_gm_gds (ll=3.5e-07,Vd=0.25) Y","pch18_gm_gds (ll=3.5e-07,Vd=0.3) X","pch18_gm_gds (ll=3.5e-07,Vd=0.3) Y","pch18_gm_gds (ll=3.5e-07,Vd=0.35) X","pch18_gm_gds (ll=3.5e-07,Vd=0.35) Y","pch18_gm_gds (ll=3.5e-07,Vd=0.4) X","pch18_gm_gds (ll=3.5e-07,Vd=0.4) Y","pch18_gm_gds (ll=3.5e-07,Vd=0.45) X","pch18_gm_gds (ll=3.5e-07,Vd=0.45) Y","pch18_gm_gds (ll=3.5e-07,Vd=0.5) X","pch18_gm_gds (ll=3.5e-07,Vd=0.5) Y","pch18_gm_gds (ll=3.5e-07,Vd=0.55) X","pch18_gm_gds (ll=3.5e-07,Vd=0.55) Y","pch18_gm_gds (ll=3.5e-07,Vd=0.6) X","pch18_gm_gds (ll=3.5e-07,Vd=0.6) Y","pch18_gm_gds (ll=3.5e-07,Vd=0.65) X","pch18_gm_gds (ll=3.5e-07,Vd=0.65) Y","pch18_gm_gds (ll=4e-07,Vd=0.2) X","pch18_gm_gds (ll=4e-07,Vd=0.2) Y","pch18_gm_gds (ll=4e-07,Vd=0.25) X","pch18_gm_gds (ll=4e-07,Vd=0.25) Y","pch18_gm_gds (ll=4e-07,Vd=0.3) X","pch18_gm_gds (ll=4e-07,Vd=0.3) Y","pch18_gm_gds (ll=4e-07,Vd=0.35) X","pch18_gm_gds (ll=4e-07,Vd=0.35) Y","pch18_gm_gds (ll=4e-07,Vd=0.4) X","pch18_gm_gds (ll=4e-07,Vd=0.4) Y","pch18_gm_gds (ll=4e-07,Vd=0.45) X","pch18_gm_gds (ll=4e-07,Vd=0.45) Y","pch18_gm_gds (ll=4e-07,Vd=0.5) X","pch18_gm_gds (ll=4e-07,Vd=0.5) Y","pch18_gm_gds (ll=4e-07,Vd=0.55) X","pch18_gm_gds (ll=4e-07,Vd=0.55) Y","pch18_gm_gds (ll=4e-07,Vd=0.6) X","pch18_gm_gds (ll=4e-07,Vd=0.6) Y","pch18_gm_gds (ll=4e-07,Vd=0.65) X","pch18_gm_gds (ll=4e-07,Vd=0.65) Y","pch18_gm_gds (ll=5e-07,Vd=0.2) X","pch18_gm_gds (ll=5e-07,Vd=0.2) Y","pch18_gm_gds (ll=5e-07,Vd=0.25) X","pch18_gm_gds (ll=5e-07,Vd=0.25) Y","pch18_gm_gds (ll=5e-07,Vd=0.3) X","pch18_gm_gds (ll=5e-07,Vd=0.3) Y","pch18_gm_gds (ll=5e-07,Vd=0.35) X","pch18_gm_gds (ll=5e-07,Vd=0.35) Y","pch18_gm_gds (ll=5e-07,Vd=0.4) X","pch18_gm_gds (ll=5e-07,Vd=0.4) Y","pch18_gm_gds (ll=5e-07,Vd=0.45) X","pch18_gm_gds (ll=5e-07,Vd=0.45) Y","pch18_gm_gds (ll=5e-07,Vd=0.5) X","pch18_gm_gds (ll=5e-07,Vd=0.5) Y","pch18_gm_gds (ll=5e-07,Vd=0.55) X","pch18_gm_gds (ll=5e-07,Vd=0.55) Y","pch18_gm_gds (ll=5e-07,Vd=0.6) X","pch18_gm_gds (ll=5e-07,Vd=0.6) Y","pch18_gm_gds (ll=5e-07,Vd=0.65) X","pch18_gm_gds (ll=5e-07,Vd=0.65) Y","pch18_gm_gds (ll=6e-07,Vd=0.2) X","pch18_gm_gds (ll=6e-07,Vd=0.2) Y","pch18_gm_gds (ll=6e-07,Vd=0.25) X","pch18_gm_gds (ll=6e-07,Vd=0.25) Y","pch18_gm_gds (ll=6e-07,Vd=0.3) X","pch18_gm_gds (ll=6e-07,Vd=0.3) Y","pch18_gm_gds (ll=6e-07,Vd=0.35) X","pch18_gm_gds (ll=6e-07,Vd=0.35) Y","pch18_gm_gds (ll=6e-07,Vd=0.4) X","pch18_gm_gds (ll=6e-07,Vd=0.4) Y","pch18_gm_gds (ll=6e-07,Vd=0.45) X","pch18_gm_gds (ll=6e-07,Vd=0.45) Y","pch18_gm_gds (ll=6e-07,Vd=0.5) X","pch18_gm_gds (ll=6e-07,Vd=0.5) Y","pch18_gm_gds (ll=6e-07,Vd=0.55) X","pch18_gm_gds (ll=6e-07,Vd=0.55) Y","pch18_gm_gds (ll=6e-07,Vd=0.6) X","pch18_gm_gds (ll=6e-07,Vd=0.6) Y","pch18_gm_gds (ll=6e-07,Vd=0.65) X","pch18_gm_gds (ll=6e-07,Vd=0.65) Y","pch18_gm_gds (ll=7e-07,Vd=0.2) X","pch18_gm_gds (ll=7e-07,Vd=0.2) Y","pch18_gm_gds (ll=7e-07,Vd=0.25) X","pch18_gm_gds (ll=7e-07,Vd=0.25) Y","pch18_gm_gds (ll=7e-07,Vd=0.3) X","pch18_gm_gds (ll=7e-07,Vd=0.3) Y","pch18_gm_gds (ll=7e-07,Vd=0.35) X","pch18_gm_gds (ll=7e-07,Vd=0.35) Y","pch18_gm_gds (ll=7e-07,Vd=0.4) X","pch18_gm_gds (ll=7e-07,Vd=0.4) Y","pch18_gm_gds (ll=7e-07,Vd=0.45) X","pch18_gm_gds (ll=7e-07,Vd=0.45) Y","pch18_gm_gds (ll=7e-07,Vd=0.5) X","pch18_gm_gds (ll=7e-07,Vd=0.5) Y","pch18_gm_gds (ll=7e-07,Vd=0.55) X","pch18_gm_gds (ll=7e-07,Vd=0.55) Y","pch18_gm_gds (ll=7e-07,Vd=0.6) X","pch18_gm_gds (ll=7e-07,Vd=0.6) Y","pch18_gm_gds (ll=7e-07,Vd=0.65) X","pch18_gm_gds (ll=7e-07,Vd=0.65) Y","pch18_gm_gds (ll=8e-07,Vd=0.2) X","pch18_gm_gds (ll=8e-07,Vd=0.2) Y","pch18_gm_gds (ll=8e-07,Vd=0.25) X","pch18_gm_gds (ll=8e-07,Vd=0.25) Y","pch18_gm_gds (ll=8e-07,Vd=0.3) X","pch18_gm_gds (ll=8e-07,Vd=0.3) Y","pch18_gm_gds (ll=8e-07,Vd=0.35) X","pch18_gm_gds (ll=8e-07,Vd=0.35) Y","pch18_gm_gds (ll=8e-07,Vd=0.4) X","pch18_gm_gds (ll=8e-07,Vd=0.4) Y","pch18_gm_gds (ll=8e-07,Vd=0.45) X","pch18_gm_gds (ll=8e-07,Vd=0.45) Y","pch18_gm_gds (ll=8e-07,Vd=0.5) X","pch18_gm_gds (ll=8e-07,Vd=0.5) Y","pch18_gm_gds (ll=8e-07,Vd=0.55) X","pch18_gm_gds (ll=8e-07,Vd=0.55) Y","pch18_gm_gds (ll=8e-07,Vd=0.6) X","pch18_gm_gds (ll=8e-07,Vd=0.6) Y","pch18_gm_gds (ll=8e-07,Vd=0.65) X","pch18_gm_gds (ll=8e-07,Vd=0.65) Y","pch18_gm_gds (ll=9e-07,Vd=0.2) X","pch18_gm_gds (ll=9e-07,Vd=0.2) Y","pch18_gm_gds (ll=9e-07,Vd=0.25) X","pch18_gm_gds (ll=9e-07,Vd=0.25) Y","pch18_gm_gds (ll=9e-07,Vd=0.3) X","pch18_gm_gds (ll=9e-07,Vd=0.3) Y","pch18_gm_gds (ll=9e-07,Vd=0.35) X","pch18_gm_gds (ll=9e-07,Vd=0.35) Y","pch18_gm_gds (ll=9e-07,Vd=0.4) X","pch18_gm_gds (ll=9e-07,Vd=0.4) Y","pch18_gm_gds (ll=9e-07,Vd=0.45) X","pch18_gm_gds (ll=9e-07,Vd=0.45) Y","pch18_gm_gds (ll=9e-07,Vd=0.5) X","pch18_gm_gds (ll=9e-07,Vd=0.5) Y","pch18_gm_gds (ll=9e-07,Vd=0.55) X","pch18_gm_gds (ll=9e-07,Vd=0.55) Y","pch18_gm_gds (ll=9e-07,Vd=0.6) X","pch18_gm_gds (ll=9e-07,Vd=0.6) Y","pch18_gm_gds (ll=9e-07,Vd=0.65) X","pch18_gm_gds (ll=9e-07,Vd=0.65) Y","pch18_gm_gds (ll=1e-06,Vd=0.2) X","pch18_gm_gds (ll=1e-06,Vd=0.2) Y","pch18_gm_gds (ll=1e-06,Vd=0.25) X","pch18_gm_gds (ll=1e-06,Vd=0.25) Y","pch18_gm_gds (ll=1e-06,Vd=0.3) X","pch18_gm_gds (ll=1e-06,Vd=0.3) Y","pch18_gm_gds (ll=1e-06,Vd=0.35) X","pch18_gm_gds (ll=1e-06,Vd=0.35) Y","pch18_gm_gds (ll=1e-06,Vd=0.4) X","pch18_gm_gds (ll=1e-06,Vd=0.4) Y","pch18_gm_gds (ll=1e-06,Vd=0.45) X","pch18_gm_gds (ll=1e-06,Vd=0.45) Y","pch18_gm_gds (ll=1e-06,Vd=0.5) X","pch18_gm_gds (ll=1e-06,Vd=0.5) Y","pch18_gm_gds (ll=1e-06,Vd=0.55) X","pch18_gm_gds (ll=1e-06,Vd=0.55) Y","pch18_gm_gds (ll=1e-06,Vd=0.6) X","pch18_gm_gds (ll=1e-06,Vd=0.6) Y","pch18_gm_gds (ll=1e-06,Vd=0.65) X","pch18_gm_gds (ll=1e-06,Vd=0.65) Y","pch18_gm_gds (ll=1.2e-06,Vd=0.2) X","pch18_gm_gds (ll=1.2e-06,Vd=0.2) Y","pch18_gm_gds (ll=1.2e-06,Vd=0.25) X","pch18_gm_gds (ll=1.2e-06,Vd=0.25) Y","pch18_gm_gds (ll=1.2e-06,Vd=0.3) X","pch18_gm_gds (ll=1.2e-06,Vd=0.3) Y","pch18_gm_gds (ll=1.2e-06,Vd=0.35) X","pch18_gm_gds (ll=1.2e-06,Vd=0.35) Y","pch18_gm_gds (ll=1.2e-06,Vd=0.4) X","pch18_gm_gds (ll=1.2e-06,Vd=0.4) Y","pch18_gm_gds (ll=1.2e-06,Vd=0.45) X","pch18_gm_gds (ll=1.2e-06,Vd=0.45) Y","pch18_gm_gds (ll=1.2e-06,Vd=0.5) X","pch18_gm_gds (ll=1.2e-06,Vd=0.5) Y","pch18_gm_gds (ll=1.2e-06,Vd=0.55) X","pch18_gm_gds (ll=1.2e-06,Vd=0.55) Y","pch18_gm_gds (ll=1.2e-06,Vd=0.6) X","pch18_gm_gds (ll=1.2e-06,Vd=0.6) Y","pch18_gm_gds (ll=1.2e-06,Vd=0.65) X","pch18_gm_gds (ll=1.2e-06,Vd=0.65) Y","pch18_gm_gds (ll=1.4e-06,Vd=0.2) X","pch18_gm_gds (ll=1.4e-06,Vd=0.2) Y","pch18_gm_gds (ll=1.4e-06,Vd=0.25) X","pch18_gm_gds (ll=1.4e-06,Vd=0.25) Y","pch18_gm_gds (ll=1.4e-06,Vd=0.3) X","pch18_gm_gds (ll=1.4e-06,Vd=0.3) Y","pch18_gm_gds (ll=1.4e-06,Vd=0.35) X","pch18_gm_gds (ll=1.4e-06,Vd=0.35) Y","pch18_gm_gds (ll=1.4e-06,Vd=0.4) X","pch18_gm_gds (ll=1.4e-06,Vd=0.4) Y","pch18_gm_gds (ll=1.4e-06,Vd=0.45) X","pch18_gm_gds (ll=1.4e-06,Vd=0.45) Y","pch18_gm_gds (ll=1.4e-06,Vd=0.5) X","pch18_gm_gds (ll=1.4e-06,Vd=0.5) Y","pch18_gm_gds (ll=1.4e-06,Vd=0.55) X","pch18_gm_gds (ll=1.4e-06,Vd=0.55) Y","pch18_gm_gds (ll=1.4e-06,Vd=0.6) X","pch18_gm_gds (ll=1.4e-06,Vd=0.6) Y","pch18_gm_gds (ll=1.4e-06,Vd=0.65) X","pch18_gm_gds (ll=1.4e-06,Vd=0.65) Y","pch18_gm_gds (ll=1.6e-06,Vd=0.2) X","pch18_gm_gds (ll=1.6e-06,Vd=0.2) Y","pch18_gm_gds (ll=1.6e-06,Vd=0.25) X","pch18_gm_gds (ll=1.6e-06,Vd=0.25) Y","pch18_gm_gds (ll=1.6e-06,Vd=0.3) X","pch18_gm_gds (ll=1.6e-06,Vd=0.3) Y","pch18_gm_gds (ll=1.6e-06,Vd=0.35) X","pch18_gm_gds (ll=1.6e-06,Vd=0.35) Y","pch18_gm_gds (ll=1.6e-06,Vd=0.4) X","pch18_gm_gds (ll=1.6e-06,Vd=0.4) Y","pch18_gm_gds (ll=1.6e-06,Vd=0.45) X","pch18_gm_gds (ll=1.6e-06,Vd=0.45) Y","pch18_gm_gds (ll=1.6e-06,Vd=0.5) X","pch18_gm_gds (ll=1.6e-06,Vd=0.5) Y","pch18_gm_gds (ll=1.6e-06,Vd=0.55) X","pch18_gm_gds (ll=1.6e-06,Vd=0.55) Y","pch18_gm_gds (ll=1.6e-06,Vd=0.6) X","pch18_gm_gds (ll=1.6e-06,Vd=0.6) Y","pch18_gm_gds (ll=1.6e-06,Vd=0.65) X","pch18_gm_gds (ll=1.6e-06,Vd=0.65) Y","pch18_gm_gds (ll=1.8e-06,Vd=0.2) X","pch18_gm_gds (ll=1.8e-06,Vd=0.2) Y","pch18_gm_gds (ll=1.8e-06,Vd=0.25) X","pch18_gm_gds (ll=1.8e-06,Vd=0.25) Y","pch18_gm_gds (ll=1.8e-06,Vd=0.3) X","pch18_gm_gds (ll=1.8e-06,Vd=0.3) Y","pch18_gm_gds (ll=1.8e-06,Vd=0.35) X","pch18_gm_gds (ll=1.8e-06,Vd=0.35) Y","pch18_gm_gds (ll=1.8e-06,Vd=0.4) X","pch18_gm_gds (ll=1.8e-06,Vd=0.4) Y","pch18_gm_gds (ll=1.8e-06,Vd=0.45) X","pch18_gm_gds (ll=1.8e-06,Vd=0.45) Y","pch18_gm_gds (ll=1.8e-06,Vd=0.5) X","pch18_gm_gds (ll=1.8e-06,Vd=0.5) Y","pch18_gm_gds (ll=1.8e-06,Vd=0.55) X","pch18_gm_gds (ll=1.8e-06,Vd=0.55) Y","pch18_gm_gds (ll=1.8e-06,Vd=0.6) X","pch18_gm_gds (ll=1.8e-06,Vd=0.6) Y","pch18_gm_gds (ll=1.8e-06,Vd=0.65) X","pch18_gm_gds (ll=1.8e-06,Vd=0.65) Y","pch18_gm_gds (ll=2e-06,Vd=0.2) X","pch18_gm_gds (ll=2e-06,Vd=0.2) Y","pch18_gm_gds (ll=2e-06,Vd=0.25) X","pch18_gm_gds (ll=2e-06,Vd=0.25) Y","pch18_gm_gds (ll=2e-06,Vd=0.3) X","pch18_gm_gds (ll=2e-06,Vd=0.3) Y","pch18_gm_gds (ll=2e-06,Vd=0.35) X","pch18_gm_gds (ll=2e-06,Vd=0.35) Y","pch18_gm_gds (ll=2e-06,Vd=0.4) X","pch18_gm_gds (ll=2e-06,Vd=0.4) Y","pch18_gm_gds (ll=2e-06,Vd=0.45) X","pch18_gm_gds (ll=2e-06,Vd=0.45) Y","pch18_gm_gds (ll=2e-06,Vd=0.5) X","pch18_gm_gds (ll=2e-06,Vd=0.5) Y","pch18_gm_gds (ll=2e-06,Vd=0.55) X","pch18_gm_gds (ll=2e-06,Vd=0.55) Y","pch18_gm_gds (ll=2e-06,Vd=0.6) X","pch18_gm_gds (ll=2e-06,Vd=0.6) Y","pch18_gm_gds (ll=2e-06,Vd=0.65) X","pch18_gm_gds (ll=2e-06,Vd=0.65) Y","pch18_gm_gds (ll=2.2e-06,Vd=0.2) X","pch18_gm_gds (ll=2.2e-06,Vd=0.2) Y","pch18_gm_gds (ll=2.2e-06,Vd=0.25) X","pch18_gm_gds (ll=2.2e-06,Vd=0.25) Y","pch18_gm_gds (ll=2.2e-06,Vd=0.3) X","pch18_gm_gds (ll=2.2e-06,Vd=0.3) Y","pch18_gm_gds (ll=2.2e-06,Vd=0.35) X","pch18_gm_gds (ll=2.2e-06,Vd=0.35) Y","pch18_gm_gds (ll=2.2e-06,Vd=0.4) X","pch18_gm_gds (ll=2.2e-06,Vd=0.4) Y","pch18_gm_gds (ll=2.2e-06,Vd=0.45) X","pch18_gm_gds (ll=2.2e-06,Vd=0.45) Y","pch18_gm_gds (ll=2.2e-06,Vd=0.5) X","pch18_gm_gds (ll=2.2e-06,Vd=0.5) Y","pch18_gm_gds (ll=2.2e-06,Vd=0.55) X","pch18_gm_gds (ll=2.2e-06,Vd=0.55) Y","pch18_gm_gds (ll=2.2e-06,Vd=0.6) X","pch18_gm_gds (ll=2.2e-06,Vd=0.6) Y","pch18_gm_gds (ll=2.2e-06,Vd=0.65) X","pch18_gm_gds (ll=2.2e-06,Vd=0.65) Y","pch18_gm_gds (ll=2.4e-06,Vd=0.2) X","pch18_gm_gds (ll=2.4e-06,Vd=0.2) Y","pch18_gm_gds (ll=2.4e-06,Vd=0.25) X","pch18_gm_gds (ll=2.4e-06,Vd=0.25) Y","pch18_gm_gds (ll=2.4e-06,Vd=0.3) X","pch18_gm_gds (ll=2.4e-06,Vd=0.3) Y","pch18_gm_gds (ll=2.4e-06,Vd=0.35) X","pch18_gm_gds (ll=2.4e-06,Vd=0.35) Y","pch18_gm_gds (ll=2.4e-06,Vd=0.4) X","pch18_gm_gds (ll=2.4e-06,Vd=0.4) Y","pch18_gm_gds (ll=2.4e-06,Vd=0.45) X","pch18_gm_gds (ll=2.4e-06,Vd=0.45) Y","pch18_gm_gds (ll=2.4e-06,Vd=0.5) X","pch18_gm_gds (ll=2.4e-06,Vd=0.5) Y","pch18_gm_gds (ll=2.4e-06,Vd=0.55) X","pch18_gm_gds (ll=2.4e-06,Vd=0.55) Y","pch18_gm_gds (ll=2.4e-06,Vd=0.6) X","pch18_gm_gds (ll=2.4e-06,Vd=0.6) Y","pch18_gm_gds (ll=2.4e-06,Vd=0.65) X","pch18_gm_gds (ll=2.4e-06,Vd=0.65) Y"
0,106.440382874477,0,127.8794442693908,0,144.3195406498229,0,157.8442139385942,0,169.4598559721941,0,179.7043734944523,0,188.8983207034271,0,197.2511135382272,0,204.9097100353098,0,211.9829389474941,0,127.5714967962636,0,156.2424128857867,0,178.3415175790871,0,196.5150200790633,0,212.1060047241414,0,225.8445387514236,0,238.1664713725467,0,249.3552488049092,0,259.6085527492226,0,269.0719653581827,0,157.2599615584791,0,196.1326369567079,0,225.749305321951,0,249.6880566544068,0,269.901773318943,0,287.4805623432105,0,303.0778563901076,0,317.1153283464452,0,329.8831458163807,0,341.5917274573283,0,177.5910169337222,0,223.1149179113328,0,257.10700028497,0,283.9459249015844,0,306.1346686770979,0,325.0915017933912,0,341.6663617626645,0,356.4029696224074,0,369.6705019778673,0,381.7325171208136,0,193.3496735368034,0,243.9499411196987,0,281.0286274833186,0,309.674828679391,0,332.8934005496649,0,352.4011549079696,0,369.2237405551133,0,384.0111936177514,0,397.1993099921131,0,409.0947999008735,0,206.3132257860102,0,261.1300773720814,0,300.6615682192956,0,330.6300354814044,0,354.4989283330369,0,374.2569534469907,0,391.0873436262464,0,405.7333651233247,0,418.68765683841,0,430.2926124730843,0,217.262254293254,0,275.6966699905499,0,317.2726158474503,0,348.2781230518032,0,372.5953534327048,0,392.4605509252058,0,409.1985579234801,0,423.6348522349365,0,436.3110546033958,0,447.5994974335337,0,226.6505995957519,0,288.2345847748506,0,331.5515549718004,0,363.3963342360511,0,388.0331998590947,0,407.9236751632861,0,424.5200279272925,0,438.7205155843736,0,451.1092602785953,0,462.0839668409321,0,241.9158110132384,0,308.7196972542661,0,354.849067684051,0,387.9653611375474,0,413.0007231188866,0,432.8088692988221,0,449.0607646762355,0,462.7770575893449,0,474.6115620643728,0,485.0023468071303,0,253.7890950269602,0,324.7395195686805,0,373.042257391033,0,407.0694042995445,0,432.3135321480751,0,451.9558175872514,0,467.846911597392,0,481.1057388236586,0,492.4404788384625,0,502.3195796032415,0,263.2818161239528,0,337.6027881369708,0,387.6349479361263,0,422.3417326746232,0,447.690272439054,0,467.1378110475447,0,482.6845180161001,0,495.5295862023149,0,506.4245527323939,0,515.8613649275336,0,271.0413922239846,0,348.1545667985118,0,399.5953356597891,0,434.8258680130234,0,460.2190748380763,0,479.4673534934025,0,494.6968675901064,0,507.1734167141825,0,517.6838035748805,0,526.7385906266768,0,277.5009754985387,0,356.9642466600207,0,409.5743509505959,0,445.219203364642,0,470.6219828699861,0,489.6773960044775,0,504.6190283629037,0,516.7687394042398,0,526.9425118961022,0,535.6659587760607,0,282.9610038306284,0,364.4290721481945,0,418.0253475878581,0,454.0051187687398,0,479.3965922658567,0,498.270143928975,0,512.9519238690242,0,524.8115695832731,0,534.6895703669337,0,543.12392299285,0,287.6362490954737,0,370.8344152525507,0,425.2735583917197,0,461.5290163180345,0,486.8967815963701,0,505.6010603579017,0,520.0485275959417,0,531.6499925541738,0,541.2667937886304,0,549.4472731120363
0.05,105.9487513050067,0.05,127.2891009358799,0.05,143.6535387294383,0.05,157.1159934949087,0.05,168.6782158301524,0.05,178.8756318909863,0.05,188.0273175437981,0.05,196.3417229188297,0.05,203.965128323332,0.05,211.0058606786445,0.05,126.9769222124936,0.05,155.5145244360299,0.05,177.5109026031946,0.05,195.5999448353552,0.05,211.1184846613156,0.05,224.7931916941172,0.05,237.0578866415443,0.05,248.1946964386492,0.05,258.4003826687771,0.05,267.8198498855762,0.05,156.5158794785304,0.05,195.2050053495166,0.05,224.6818547037236,0.05,248.5076045725214,0.05,268.6259118954405,0.05,286.1217347132385,0.05,301.6454192644578,0.05,315.616646637774,0.05,328.3242137825274,0.05,339.9775454125336,0.05,176.7407490690298,0.05,222.0471908988931,0.05,255.8769353200333,0.05,282.5876981238201,0.05,304.6704938252456,0.05,323.5368161161027,0.05,340.0325418225875,0.05,354.6987943356765,0.05,367.9029865280622,0.05,379.9074175777035,0.05,192.4152201469294,0.05,242.7715721748789,0.05,279.6715742612088,0.05,308.1797464118568,0.05,331.2864506273871,0.05,350.700221118128,0.05,367.4417623206668,0.05,382.1579769526226,0.05,395.2825603174153,0.05,407.1207443234106,0.05,205.3085214570265,0.05,259.8591933131581,0.05,299.1987951328068,0.05,329.0218161338917,0.05,352.7748753715771,0.05,372.4370209649566,0.05,389.1857404842878,0.05,403.760691666288,0.05,416.6521218659238,0.05,428.2007627232687,0.05,216.1976085135649,0.05,274.3465747165872,0.05,315.7195088723086,0.05,346.5736463113062,0.05,370.7721692282725,0.05,390.5403960361785,0.05,407.1966984000246,0.05,421.5625230327411,0.05,434.1768460332664,0.05,445.4101819161675,0.05,225.5341483326029,0.05,286.8157956945857,0.05,329.9202089238727,0.05,361.6087569227248,0.05,386.1247636516865,0.05,405.9176667482763,0.05,422.4326062262876,0.05,436.5634317339554,0.05,448.8913994667239,0.05,459.8122631311804,0.05,240.7143684994337,0.05,307.1877204583722,0.05,353.0889836657312,0.05,386.0415577840414,0.05,410.9531609158078,0.05,430.6633889797306,0.05,446.8349431981216,0.05,460.4834255872653,0.05,472.2594180810794,0.05,482.598824059269,0.05,252.520931447178,0.05,323.118254854378,0.05,371.1807647545749,0.05,405.0387270857725,0.05,430.1573498898596,0.05,449.7019793417187,0.05,465.5140621344764,0.05,478.7069595836119,0.05,489.9853308167044,0.05,499.815295372106,0.05,261.9599419091741,0.05,335.9093685237486,0.05,385.6915951360191,0.05,420.2250548450856,0.05,445.4470139978835,0.05,464.7974359169837,0.05,480.2664987755957,0.05,493.0474071897376,0.05,503.8879461965357,0.05,513.2776073673629,0.05,269.6753828369061,0.05,346.40166922708,0.05,397.5845628136721,0.05,432.6385385504494,0.05,457.9044972016047,0.05,477.0563153957138,0.05,492.2094992834625,0.05,504.623505910753,0.05,515.0811964050152,0.05,524.0905758483926,0.05,276.098073960676,0.05,355.1615019836468,0.05,407.5071141397781,0.05,442.9728257315426,0.05,468.2479466407241,0.05,487.207592198561,0.05,502.0741206602028,0.05,514.1627496047799,0.05,524.2853626999137,0.05,532.9649328329654,0.05,281.5268166621955,0.05,362.5839623059254,0.05,415.9101493877377,0.05,451.7086712195665,0.05,476.9722422718515,0.05,495.7507152481699,0.05,510.3585205060048,0.05,522.1583977555947,0.05,531.9866044015727,0.05,540.3784287760677,0.05,286.1752021382576,0.05,368.952864743418,0.05,423.1171257168073,0.05,459.1895845163157,0.05,484.4293136991352,0.05,503.0391784348147,0.05,517.4137046332738,0.05,528.9565826685032,0.05,538.5248058766227,0.05,546.6639502384107
0.1,105.3855722870189,0.1,126.613396103484,0.1,142.8916185365149,0.1,156.2831925721023,0.1,167.7845722950545,0.1,177.9283527477134,0.1,187.0319221999855,0.1,195.3026280936452,0.1,202.8859769302759,0.1,209.8897227039688,0.1,126.2912908893661,0.1,154.6758543474667,0.1,176.5543433557305,0.1,194.5464799758356,0.1,209.9819161558879,0.1,223.5834178859862,0.1,235.782474790945,0.1,246.8596974450352,0.1,257.0107897531653,0.1,266.379877360539,0.1,155.6484503307503,0.1,194.1246314151245,0.1,223.4393302225246,0.1,247.1340579984859,0.1,267.1417593421942,0.1,284.541415101206,0.1,299.9797885133976,0.1,313.8742481752913,0.1,326.5119995862854,0.1,338.1013133965475,0.1,175.7412132588386,0.1,220.793440457658,0.1,254.4335086499976,0.1,280.9945666251576,0.1,302.9536274976871,0.1,321.7142585062065,0.1,338.1175875640816,0.1,352.7017002850216,0.1,365.8319470270691,0.1,377.7691546366343,0.1,191.3095078947144,0.1,241.3790572427877,0.1,278.0691044226105,0.1,306.4151450278656,0.1,329.3904727072112,0.1,348.693883456348,0.1,365.3402671862416,0.1,379.9728424185119,0.1,393.0228349124927,0.1,404.7937388054712,0.1,204.113452602246,0.1,258.3497122170398,0.1,297.4628498684736,0.1,327.1142840742245,0.1,350.7307187315041,0.1,370.2797881051275,0.1,386.9321943753799,0.1,401.4233347244131,0.1,414.2406333660493,0.1,425.7228602455125,0.1,214.9258416291076,0.1,272.7363962774928,0.1,313.8688966893781,0.1,344.5438406798913,0.1,368.6018648543463,0.1,388.2553304668895,0.1,404.8149409507612,0.1,419.0973678213563,0.1,431.6384551536145,0.1,442.8065649802256,0.1,224.1957919194387,0.1,285.1179291963092,0.1,327.9698834180357,0.1,359.4729626346806,0.1,383.845521966061,0.1,403.5226245346232,0.1,419.9409403064435,0.1,433.9890836298169,0.1,446.2449077434716,0.1,457.1018501634813,0.1,239.2662140320653,0.1,305.3447152310032,0.1,350.9738691325711,0.1,383.7312546720107,0.1,408.4953402090949,0.1,428.0888542903307,0.1,444.1646375412907,0.1,457.7322743171425,0.1,469.4384938206967,0.1,479.7166190083219,0.1,250.9861405367975,0.1,321.1602403524497,0.1,368.9352822349597,0.1,402.5909214351216,0.1,427.5594849954404,0.1,446.9873488229202,0.1,462.7049444752678,0.1,475.8189802823939,0.1,487.0299072668785,0.1,496.8010625561377,0.1,260.3551501488458,0.1,333.8581144794307,0.1,383.3405538703494,0.1,417.6662628498863,0.1,442.7365275578929,0.1,461.970554985969,0.1,477.3465401655519,0.1,490.0505115465133,0.1,500.8257599400656,0.1,510.1588363713867,0.1,268.0129101073297,0.1,344.273374289376,0.1,395.1463883689791,0.1,429.9883638480581,0.1,455.10155541789,0.1,474.1375535238627,0.1,489.199060828893,0.1,501.5379213829589,0.1,511.9322676602317,0.1,520.887037718798,0.1,274.3872832183075,0.1,352.9685244118778,0.1,404.995842813456,0.1,440.2461476235333,0.1,465.3677908373037,0.1,484.2122797786101,0.1,498.9884667322067,0.1,511.0035868557263,0.1,521.0646000696551,0.1,529.6913091705024,0.1,279.774982094464,0.1,360.3359341068081,0.1,413.33670787181,0.1,448.9170380750911,0.1,474.026660701984,0.1,492.6906688085451,0.1,507.2093793802721,0.1,518.93723366108,0.1,528.7054007009494,0.1,537.0459133770681,0.1,284.3880829513201,0.1,366.6574324942413,0.1,420.4901797819685,0.1,456.3421323469007,0.1,481.4276051290572,0.1,499.9236924612379,0.1,514.2102770323667,0.1,525.682477575165,0.1,535.1920584983051,0.1,543.2812686199874
