pch18_Cdd_Cgg (ll=4e-07) X,pch18_Cdd_Cgg (ll=4e-07) Y,pch18_Cdd_Cgg (ll=5e-07) X,pch18_Cdd_Cgg (ll=5e-07) Y,pch18_Cdd_Cgg (ll=6e-07) X,pch18_Cdd_Cgg (ll=6e-07) Y,pch18_Cdd_Cgg (ll=7e-07) X,pch18_Cdd_Cgg (ll=7e-07) Y,pch18_Cdd_Cgg (ll=8e-07) X,pch18_Cdd_Cgg (ll=8e-07) Y,pch18_Cdd_Cgg (ll=9e-07) X,pch18_Cdd_Cgg (ll=9e-07) Y,pch18_Cdd_Cgg (ll=1e-06) X,pch18_Cdd_Cgg (ll=1e-06) Y,pch18_Cdd_Cgg (ll=1.2e-06) X,pch18_Cdd_Cgg (ll=1.2e-06) Y,pch18_Cdd_Cgg (ll=1.4e-06) X,pch18_Cdd_Cgg (ll=1.4e-06) Y,pch18_Cdd_Cgg (ll=1.6e-06) X,pch18_Cdd_Cgg (ll=1.6e-06) Y,pch18_Cdd_Cgg (ll=1.8e-06) X,pch18_Cdd_Cgg (ll=1.8e-06) Y,pch18_Cdd_Cgg (ll=2e-06) X,pch18_Cdd_Cgg (ll=2e-06) Y,pch18_Cdd_Cgg (ll=2.2e-06) X,pch18_Cdd_Cgg (ll=2.2e-06) Y,pch18_Cdd_Cgg (ll=2.4e-06) X,pch18_Cdd_Cgg (ll=2.4e-06) Y,pch18_Cdd_Cgg (ll=3.5e-07) X,pch18_Cdd_Cgg (ll=3.5e-07) Y
0.4900000000000003,0.1455996003380062,0.4900000000000003,0.1188988503252927,0.4900000000000003,0.100266684040707,0.4900000000000003,0.08660283412178454,0.4900000000000003,0.0761831034491422,0.4900000000000003,0.06798703188807971,0.4900000000000003,0.06137711577172282,0.4900000000000003,0.05138140642937564,0.4900000000000003,0.04418734917156109,0.4900000000000003,0.03876460148999566,0.4900000000000003,0.03453173204905927,0.4900000000000003,0.03113624013073974,0.4900000000000003,0.02835216052478187,0.4900000000000003,0.02602803631867158,0.4900000000000003,0.1636551237379847
0.5000000000000002,0.1427592165503844,0.5000000000000002,0.1163523956072687,0.5000000000000002,0.09800228990915912,0.5000000000000002,0.08458037515270134,0.5000000000000002,0.07436314157298633,0.5000000000000002,0.06633644496620549,0.5000000000000002,0.05986917913328806,0.5000000000000002,0.05009874992471203,0.5000000000000002,0.04307342765942377,0.5000000000000002,0.03778122801150918,0.5000000000000002,0.03365212974620692,0.5000000000000002,0.03034099313693961,0.5000000000000002,0.02762677928044394,0.5000000000000002,0.02536143857593523,0.5000000000000002,0.1607007229278346
0.5100000000000002,0.1401746170596122,0.5100000000000002,0.1140437618931773,0.5100000000000002,0.09595590725856912,0.5100000000000002,0.08275732959047893,0.5100000000000002,0.07272602307628094,0.5100000000000002,0.06485419761105612,0.5100000000000002,0.05851693935512493,0.5100000000000002,0.04895107346044793,0.5100000000000002,0.04207839763820601,0.5100000000000002,0.03690397786499575,0.5100000000000002,0.03286830845386853,0.5100000000000002,0.02963299705366804,0.5100000000000002,0.02698150230745926,0.5100000000000002,0.02476887567678419,0.5100000000000002,0.1580079569913774
0.5200000000000002,0.1378404389596126,0.5200000000000002,0.11196575007864,0.5200000000000002,0.09411928857355444,0.5200000000000002,0.08112499435483164,0.5200000000000002,0.07126294634254253,0.5200000000000002,0.06353159084966883,0.5200000000000002,0.05731190873725295,0.5200000000000002,0.04793044598819193,0.5200000000000002,0.04119491752900513,0.5200000000000002,0.036126063818596,0.5200000000000002,0.03217398143610196,0.5200000000000002,0.02900641042441122,0.5200000000000002,0.0264108826940343,0.5200000000000002,0.02424525054442103,0.5200000000000002,0.1555725309236689
0.5300000000000002,0.135747295870832,0.5300000000000002,0.110107857116993,0.5300000000000002,0.09248152917554096,0.5300000000000002,0.0796725159071304,0.5300000000000002,0.06996334570577976,0.5300000000000002,0.06235845721762998,0.5300000000000002,0.05624435993764068,0.5300000000000002,0.04702802001365554,0.5300000000000002,0.04041494015195154,0.5300000000000002,0.03544013751309207,0.5300000000000002,0.0315624039293845,0.5300000000000002,0.02845500985187004,0.5300000000000002,0.02590914933355638,0.5300000000000002,0.02378518678067827,0.5300000000000002,0.1533858549131016
0.5400000000000003,0.1338829891625392,0.5400000000000003,0.1084573876696695,0.5400000000000003,0.09103005564037686,0.5400000000000003,0.07838776420777788,0.5400000000000003,0.06881566702204729,0.5400000000000003,0.06132385366464287,0.5400000000000003,0.0553039496578642,0.5400000000000003,0.04623454779798257,0.5400000000000003,0.03973015064606086,0.5400000000000003,0.03483866851384729,0.5400000000000003,0.03102670662820745,0.5400000000000003,0.02797248732596745,0.5400000000000003,0.02547047494801695,0.5400000000000003,0.02338327250734766,0.5400000000000003,0.1514362686518229
0.5500000000000003,0.1322335317336045,0.5500000000000003,0.107000367850478,0.5500000000000003,0.08975141969489271,0.5500000000000003,0.07725802175706284,0.5500000000000003,0.06780796997032217,0.5500000000000003,0.06041659296737793,0.5500000000000003,0.05448019195645228,0.5500000000000003,0.04554076658077756,0.5500000000000003,0.03913228911481152,0.5500000000000003,0.03431422077602335,0.5500000000000003,0.03056013693426841,0.5500000000000003,0.02755266386794624,0.5500000000000003,0.0250891675869461,0.5500000000000003,0.02303423374985277,0.5500000000000003,0.1497100911216616
0.5600000000000003,0.1307839770603524,0.5600000000000003,0.1057222651313131,0.5600000000000003,0.08863190934532217,0.5600000000000003,0.07627050393192103,0.5600000000000003,0.06692837566426729,0.5600000000000003,0.05962563333790581,0.5600000000000003,0.05376280123693788,0.5600000000000003,0.0449376724551579,0.5600000000000003,0.03861337659334508,0.5600000000000003,0.03385964393175964,0.5600000000000003,0.03015622421135084,0.5600000000000003,0.02718963464808649,0.5600000000000003,0.02475979977371633,0.5600000000000003,0.02273305064742728,0.5600000000000003,0.1481924827793984
0.5700000000000003,0.129519064063918,0.5700000000000003,0.1046085324181679,0.5700000000000003,0.08765799926306189,0.5700000000000003,0.0754127342816181,0.5700000000000003,0.06616538353952975,0.5700000000000003,0.05894034979440754,0.5700000000000003,0.05314192773306332,0.5700000000000003,0.04441670386879385,0.5700000000000003,0.03816586345263832,0.5700000000000003,0.03346819683373815,0.5700000000000003,0.02980888500930301,0.5700000000000003,0.02687786026484764,0.5700000000000003,0.02447728888073719,0.5700000000000003,0.02247502910809437,0.5700000000000003,0.1468681260867133
0.5800000000000003,0.1284236984061167,0.5800000000000003,0.103645001090799,0.5800000000000003,0.08681666654762704,0.5800000000000003,0.07467280064940905,0.5800000000000003,0.06550808240523386,0.5800000000000003,0.05835071092211149,0.5800000000000003,0.05260830779098925,0.5800000000000003,0.04396985453563905,0.5800000000000003,0.0377827178626218,0.5800000000000003,0.03313361916955809,0.5800000000000003,0.02951248256436845,0.5800000000000003,0.02661221722807404,0.5800000000000003,0.02423694070545191,0.5800000000000003,0.02225583896502981,0.5800000000000003,0.1457217416822514
0.5900000000000003,0.1274832951723469,0.5900000000000003,0.1028181496784668,0.5900000000000003,0.08609559808599805,0.5900000000000003,0.07403951696727655,0.5900000000000003,0.06494627885465158,0.5900000000000003,0.05784738256465626,0.5900000000000003,0.0521533489399387,0.5900000000000003,0.04358973307714968,0.5900000000000003,0.03745746949280386,0.5900000000000003,0.03285016461065567,0.5900000000000003,0.02926185264961433,0.5900000000000003,0.02638801857727946,0.5900000000000003,0.02403446622548178,0.5900000000000003,0.02207152780810576,0.5900000000000003,0.144738463025839
0.6000000000000003,0.1266840084461275,0.6000000000000003,0.1021152736942613,0.6000000000000003,0.08548331353678344,0.6000000000000003,0.07350251283326108,0.6000000000000003,0.0644705632412131,0.6000000000000003,0.05742177691333059,0.6000000000000003,0.05176916667900502,0.6000000000000003,0.04326958379405259,0.6000000000000003,0.03718422091385271,0.6000000000000003,0.03261260644933496,0.6000000000000003,0.02905230552888186,0.6000000000000003,0.02620101341609437,0.6000000000000003,0.02386597951254813,0.6000000000000003,0.02191851779954609,0.6000000000000003,0.1439040938524173
0.6100000000000003,0.1260128715489366,0.6100000000000003,0.1015245793724739,0.6100000000000003,0.08496922469153931,0.6100000000000003,0.07305226954546661,0.6100000000000003,0.06407233000667992,0.6100000000000003,0.0570660621428024,0.6100000000000003,0.05144858672651132,0.6100000000000003,0.04300328008950748,0.6100000000000003,0.03695763656583259,0.6100000000000003,0.03241622432625761,0.6100000000000003,0.02887961162743429,0.6100000000000003,0.02604737218382334,0.6100000000000003,0.02372798297906492,0.6100000000000003,0.02179359111011627,0.6100000000000003,0.1432052717552146
0.6200000000000003,0.1254578688236132,0.6200000000000003,0.1010352206035365,0.6200000000000003,0.08454364838313012,0.6200000000000003,0.07268011776298361,0.6200000000000003,0.06374376581076392,0.6200000000000003,0.05677314459909063,0.6200000000000003,0.0511851235316893,0.6200000000000003,0.04278529947636818,0.6200000000000003,0.03677291687015431,0.6200000000000003,0.03225677860793039,0.6200000000000003,0.02873997669209103,0.6200000000000003,0.02592366281292914,0.6200000000000003,0.02361734460059446,0.6200000000000003,0.02169386820176529,0.6200000000000003,0.142629558807102
0.6300000000000003,0.1250079565265601,0.6300000000000003,0.1006372948376541,0.6300000000000003,0.08419778667891599,0.6300000000000003,0.072378208738811,0.6300000000000003,0.06347781592198765,0.6300000000000003,0.05653663278541549,0.6300000000000003,0.0509729432990516,0.6300000000000003,0.04261068690893467,0.6300000000000003,0.03662576315116251,0.6300000000000003,0.03213047728533657,0.6300000000000003,0.02863001070428575,0.6300000000000003,0.02582682155817803,0.6300000000000003,0.0235312705156033,0.6300000000000003,0.02161678204293959,0.6300000000000003,0.1421654771145652
0.6400000000000003,0.1246530471232419,0.6400000000000003,0.1003218104682573,0.6400000000000003,0.08392368504826049,0.6400000000000003,0.07213946828269106,0.6400000000000003,0.06326813679582885,0.6400000000000003,0.05635079008596843,0.6400000000000003,0.05080681767009989,0.6400000000000003,0.04247501139808003,0.6400000000000003,0.03651233749766571,0.6400000000000003,0.0320339389193389,0.6400000000000003,0.02854669361420132,0.6400000000000003,0.02575412120906164,0.6400000000000003,0.0234672754293575,0.6400000000000003,0.02156005045122621,0.6400000000000003,0.1418025040867213
0.6500000000000004,0.1243839683062661,0.6500000000000004,0.1000806353698871,0.6500000000000004,0.08371417661947389,0.6500000000000004,0.07195754030634532,0.6500000000000004,0.06310904070207446,0.6500000000000004,0.05621048131104472,0.6500000000000004,0.05068207252679575,0.6500000000000004,0.04237431946620081,0.6500000000000004,0.03642922049726094,0.6500000000000004,0.03196415411663959,0.6500000000000004,0.02848734004362968,0.6500000000000004,0.02570313857348584,0.6500000000000004,0.02342315250409772,0.6500000000000004,0.02152164807871689,0.6500000000000004,0.1415310392880864
0.6600000000000004,0.1241924054904664,0.6600000000000004,0.09990643390138292,0.6600000000000004,0.08356281854619327,0.6600000000000004,0.07182672495902392,0.6600000000000004,0.06299543663268387,0.6600000000000004,0.056111116694753,0.6600000000000004,0.05059453507730313,0.6600000000000004,0.04230508792292548,0.6600000000000004,0.03637336886576468,0.6600000000000004,0.03191844723290957,0.6600000000000004,0.02844956441317005,0.6600000000000004,0.02567172250397884,0.6600000000000004,0.02339694386181944,0.6600000000000004,0.02149977904988219,0.6600000000000004,0.1413423521777679
0.6700000000000004,0.124070834413271,0.6700000000000004,0.09979259777961683,0.6700000000000004,0.08346382484766915,0.6700000000000004,0.07174191492510351,0.6700000000000004,0.06292277046615237,0.6700000000000004,0.05604859586846575,0.6700000000000004,0.05054048139680709,0.6700000000000004,0.04226417763677991,0.6700000000000004,0.03634207431739779,0.6700000000000004,0.03189443941830835,0.6700000000000004,0.02843124744072321,0.6700000000000004,0.025657963286138,0.6700000000000004,0.02338691242036925,0.6700000000000004,0.02149285089377772,0.6700000000000004,0.141228517873932
0.6800000000000004,0.124012448760206,0.6800000000000004,0.09973317473436681,0.6800000000000004,0.08341199881202559,0.6800000000000004,0.07169853236397769,0.6800000000000004,0.06288696642040421,0.6800000000000004,0.05601925350704481,0.6800000000000004,0.05051658586497085,0.6800000000000004,0.04224878938799533,0.6800000000000004,0.03633292452990139,0.6800000000000004,0.03189001370100372,0.6800000000000004,0.02843050459298484,0.6800000000000004,0.02566016388613765,0.6800000000000004,0.02339151549450716,0.6800000000000004,0.0214994501509317,0.6800000000000004,0.1411823463181353
0.6900000000000004,0.1240110863987054,0.6900000000000004,0.09972279771110233,0.6900000000000004,0.08340266709195727,0.6900000000000004,0.0716924681620439,0.6900000000000004,0.06288437113274196,0.6900000000000004,0.05601980774321039,0.6900000000000004,0.05051987341292574,0.6900000000000004,0.04225642246601641,0.6900000000000004,0.03634376671066589,0.6900000000000004,0.031903282509195,0.6900000000000004,0.02844565681622127,0.6900000000000004,0.0256768133293849,0.6900000000000004,0.02340938039319565,0.6900000000000004,0.02151831985461758,0.6900000000000004,0.1411973088156953
0.7000000000000004,0.1240611567829626,0.7000000000000004,0.0997566165337062,0.7000000000000004,0.08343161691734861,0.7000000000000004,0.07172002457934225,0.7000000000000004,0.06291170120854055,0.7000000000000004,0.0560473120184868,0.7000000000000004,0.05054767512061752,0.7000000000000004,0.04228483638249572,0.7000000000000004,0.03637267403078556,0.7000000000000004,0.03193255783109946,0.7000000000000004,0.0284752036998329,0.7000000000000004,0.02570656233129066,0.7000000000000004,0.02343928211031115,0.7000000000000004,0.02154833896587983,0.7000000000000004,0.1412674648476285
0.7100000000000004,0.1241575713321147,0.7100000000000004,0.09983023331595936,0.7100000000000004,0.08349503734464961,0.7100000000000004,0.07177786195943928,0.7100000000000004,0.06296599473473118,0.7100000000000004,0.05609911074553252,0.7100000000000004,0.05059758745200803,0.7100000000000004,0.04233201587458126,0.7100000000000004,0.03641791503604902,0.7100000000000004,0.03197632408115411,0.7100000000000004,0.02851779911453904,0.7100000000000004,0.02574820120425912,0.7100000000000004,0.02348012312065462,0.7100000000000004,0.02158850376558388,0.7100000000000004,0.1413873912346862
0.7200000000000004,0.1242956780311815,0.7200000000000004,0.09993964246828514,0.7200000000000004,0.08358946511216853,0.7200000000000004,0.07186294988884544,0.7200000000000004,0.06304456702230683,0.7200000000000004,0.05617279896266003,0.7200000000000004,0.05066743525052217,0.7200000000000004,0.04239613924858787,0.7200000000000004,0.03647792604541338,0.7200000000000004,0.03203321366028726,0.7200000000000004,0.02857222929962894,0.7200000000000004,0.02580064000732438,0.7200000000000004,0.0235309152429398,0.7200000000000004,0.02163791116245614,0.7200000000000004,0.1415521151340316
0.7300000000000004,0.1244712011122831,0.7300000000000004,0.1000811758414291,0.7300000000000004,0.0837117354351377,0.7300000000000004,0.07197252300745299,0.7300000000000004,0.0631449706938029,0.7300000000000004,0.05626618603994388,0.7300000000000004,0.050755238515905,0.7300000000000004,0.04247555004053027,0.7300000000000004,0.03655128649135823,0.7300000000000004,0.03210198515367954,0.7300000000000004,0.02863739333753113,0.7300000000000004,0.02586289087469273,0.7300000000000004,0.02359076350580419,0.7300000000000004,0.02169574385395848,0.7300000000000004,0.141757051917772
0.7400000000000004,0.1246801864022444,0.7400000000000004,0.1002514533450145,0.7400000000000004,0.08385893792263049,0.7400000000000004,0.07210404155642677,0.7400000000000004,0.06326496014259023,0.7400000000000004,0.05637726342585899,0.7400000000000004,0.05085918292694377,0.7400000000000004,0.04256873193157391,0.7400000000000004,0.03663669712923079,0.7400000000000004,0.03218150408935221,0.7400000000000004,0.02871228593875643,0.7400000000000004,0.02593405244769289,0.7400000000000004,0.02365885194363353,0.7400000000000004,0.0217612572694483,0.7400000000000004,0.1419979486787527
0.7500000000000004,0.1249189527371472,0.7500000000000004,0.1004473392458353,0.7500000000000004,0.08402837770399858,0.7500000000000004,0.07225515668208163,0.7500000000000004,0.06340246034115149,0.7500000000000004,0.05650417638652593,0.7500000000000004,0.05097759404683274,0.7500000000000004,0.04267428684057501,0.7500000000000004,0.03673296103362125,0.7500000000000004,0.03227072617601294,0.7500000000000004,0.02879598245801799,0.7500000000000004,0.02601329633413296,0.7500000000000004,0.02373443124966344,0.7500000000000004,0.0218337682265563,0.7500000000000004,0.1422708338968106
0.7600000000000005,0.1251840497152162,0.7600000000000005,0.1006659042629803,0.7600000000000005,0.08421754179392874,0.7600000000000005,0.07242368047511755,0.7600000000000005,0.06355553994932468,0.7600000000000005,0.05664519967231268,0.7600000000000005,0.05110891513682461,0.7600000000000005,0.04279091611236872,0.7600000000000005,0.03683896730041417,0.7600000000000005,0.03236868294151889,0.7600000000000005,0.02888762606659857,0.7600000000000005,0.02609985552409906,0.7600000000000005,0.02381680821928643,0.7600000000000005,0.02191264523739504,0.7600000000000005,0.142571973647101
0.7700000000000005,0.1254722219618018,0.7700000000000005,0.1009043935133984,0.7700000000000005,0.08442407068480025,0.7700000000000005,0.07260756069908111,0.7700000000000005,0.06372238865776576,0.7700000000000005,0.05679871703735478,0.7700000000000005,0.05125168849910371,0.7700000000000005,0.04291740472110539,0.7700000000000005,0.03695367737655015,0.7700000000000005,0.03247446969815208,0.7700000000000005,0.02898641701162623,0.7700000000000005,0.02619301469718757,0.7700000000000005,0.02390533692259229,0.7700000000000005,0.02199730040732155,0.7700000000000005,0.1428978346146411
0.7800000000000005,0.1257803799936007,0.7800000000000005,0.1011602003051608,0.7800000000000005,0.08464573511841418,0.7800000000000005,0.0728048601379396,0.7800000000000005,0.06390129868613592,0.7800000000000005,0.05696320452733326,0.7800000000000005,0.05140454026340394,0.7800000000000005,0.04305260840613291,0.7800000000000005,0.03707611394017467,0.7800000000000005,0.03258723576289693,0.7800000000000005,0.02909160389567379,0.7800000000000005,0.02629210235934422,0.7800000000000005,0.02399941154857834,0.7800000000000005,0.02208718287249279,0.7800000000000005,0.1432450540737992
0.7900000000000005,0.1261055776774427,0.7900000000000005,0.1014308457130194,0.7900000000000005,0.08488041794522229,0.7900000000000005,0.07301374046076906,0.7900000000000005,0.06409065033166518,0.7900000000000005,0.05713721743254098,0.7900000000000005,0.05156616851752938,0.7900000000000005,0.04319544364862035,0.7900000000000005,0.037205352247504,0.7900000000000005,0.03270617685641541,0.7900000000000005,0.02920247690682832,0.7900000000000005,0.02639648474505312,0.7900000000000005,0.02409846086163272,0.7900000000000005,0.02218177372105342,0.7900000000000005,0.1436104168805108
0.8000000000000005,0.1264449961704022,0.8000000000000005,0.1017139637924208,0.8000000000000005,0.08512610092008473,0.8000000000000005,0.07323245045521506,0.8000000000000005,0.06428890142617749,0.8000000000000005,0.05731938077197982,0.8000000000000005,0.05173533465531122,0.8000000000000005,0.04334488037684083,0.8000000000000005,0.03734051384651545,0.8000000000000005,0.0328305295909623,0.8000000000000005,0.0293183629179181,0.8000000000000005,0.02650556141066007,0.8000000000000005,0.02420194420209687,0.8000000000000005,0.02228058233492465,0.8000000000000005,0.1439908393960052
0.8100000000000005,0.1267959340963221,0.8100000000000005,0.1020072921887629,0.8100000000000005,0.08538085620516984,0.8100000000000005,0.07345931841715866,0.8100000000000005,0.06449458050550491,0.8100000000000005,0.05750838312752511,0.8100000000000005,0.05191085777452109,0.8100000000000005,0.04349993725511784,0.8100000000000005,0.03748076253010108,0.8100000000000005,0.03295956793392139,0.8100000000000005,0.02943862235295549,0.8100000000000005,0.0266187624262639,0.8100000000000005,0.02430934894618581,0.8100000000000005,0.02238314407412416,0.8100000000000005,0.1443833601068701
0.8200000000000005,0.1271558035584142,0.8200000000000005,0.1023086677779441,0.8200000000000005,0.08564284225270512,0.8200000000000005,0.07369274840192989,0.8200000000000005,0.06470628342461868,0.8200000000000005,0.05770297358527668,0.8200000000000005,0.05209161190213479,0.8200000000000005,0.04365967936620704,0.8200000000000005,0.03762530236295901,0.8200000000000005,0.0330926015003153,0.8200000000000005,0.02956264768938253,0.8200000000000005,0.02673554704718737,0.8200000000000005,0.02442018931659324,0.8200000000000005,0.02248901920364085,0.8200000000000005,0.144785136526807
0.8300000000000005,0.127522131413816,0.8300000000000005,0.1026160268367427,0.8300000000000005,0.08591030362696588,0.8300000000000005,0.07393121994612348,0.8300000000000005,0.06492267306810187,0.8300000000000005,0.05790196146717745,0.8300000000000005,0.05227652575794033,0.8300000000000005,0.04382321804181205,0.8300000000000005,0.0377733775694106,0.8300000000000005,0.03322897548650173,0.8300000000000005,0.02968986342816394,0.8300000000000005,0.02685540371315947,0.8300000000000005,0.02453400640521809,0.8300000000000005,0.0225977929354829,0.8300000000000005,0.1451934477664995
0.8400000000000005,0.1278925650549839,0.8400000000000005,0.1029274090966223,0.8400000000000005,0.08618157420424223,0.8400000000000005,0.07417329076575668,0.8400000000000005,0.06514248171522234,0.8400000000000005,0.05810421845564323,0.8400000000000005,0.05246458469515237,0.8400000000000005,0.04398971253557174,0.8400000000000005,0.03792427401750677,0.8400000000000005,0.03336807201183963,0.8400000000000005,0.02981972732331918,0.8400000000000005,0.0269778511868742,0.8400000000000005,0.0246503692362463,0.8400000000000005,0.02270907642803811,0.8400000000000005,0.1456057019520696
0.8500000000000005,0.1282648817705046,0.8500000000000005,0.1032409648955132,0.8500000000000005,0.0864550830730602,0.8500000000000005,0.07441760183627756,0.8500000000000005,0.06536451553084879,0.8500000000000005,0.05830868263546284,0.8500000000000005,0.05265483438585215,0.8500000000000005,0.04415837317351559,0.8500000000000005,0.03807732198369967,0.8500000000000005,0.03350931259024114,0.8500000000000005,0.02995173262247506,0.8500000000000005,0.02710244060747883,0.8500000000000005,0.02476887666491027,0.8500000000000005,0.02282250855465058,0.8500000000000005,0.1460194474773699
0.8600000000000005,0.1286370006131805,0.8600000000000005,0.103554964524749,0.8600000000000005,0.08672936235822394,0.8600000000000005,0.07466288417470712,0.8600000000000005,0.0655876605784253,0.8600000000000005,0.05851436391018195,0.8600000000000005,0.05284638575845006,0.8600000000000005,0.04432846556607121,0.8600000000000005,0.03823189983844185,0.8600000000000005,0.03365216141489905,0.8600000000000005,0.03008541103553442,0.8600000000000005,0.02722875820339202,0.8600000000000005,0.02488915987883717,0.8600000000000005,0.02293775822719981,0.8600000000000005,0.1464323869117725
0.8700000000000006,0.1290069956052441,0.8700000000000006,0.1038678087887272,0.8700000000000006,0.08700305612514324,0.8700000000000006,0.07490796658614009,0.8700000000000006,0.06581088970000708,0.8700000000000006,0.05872035020434341,0.8700000000000006,0.05303842065285835,0.8700000000000006,0.04449931543076333,0.8700000000000006,0.03838743826287691,0.8700000000000006,0.0337961291128813,0.8700000000000006,0.03022033612478275,0.8700000000000006,0.0273564283873548,0.8700000000000006,0.02501088524927435,0.8700000000000006,0.02305452704241808,0.8700000000000006,0.1468423922744033
0.8800000000000006,0.1293731090757365,0.8800000000000006,0.1041780397668446,0.8800000000000006,0.08727492949736815,0.8800000000000006,0.07515178361645128,0.8800000000000006,0.0660332695903533,0.8800000000000006,0.05892581384679686,0.8800000000000006,0.05323019764438836,0.8800000000000006,0.04467031356232139,0.8800000000000006,0.03854342459599844,0.8800000000000006,0.03394077661674023,0.8800000000000006,0.03035612680119339,0.8800000000000006,0.02748511694885281,0.8800000000000006,0.02513375727237589,0.8800000000000006,0.02317255201213287,0.8800000000000006,0.147247520346088
0.8900000000000006,0.1297337639641669,0.8900000000000006,0.1044843507999879,0.8900000000000006,0.08754387714822703,0.8900000000000006,0.07539338297739019,0.8900000000000006,0.06625396741355714,0.8900000000000006,0.05913001754949938,0.8900000000000006,0.05342105750473978,0.8900000000000006,0.0448409205014375,0.8900000000000006,0.03869940692413024,0.8900000000000006,0.03408571881121343,0.8900000000000006,0.03049245062141174,0.8900000000000006,0.02761453406779829,0.8900000000000006,0.02525752134868897,0.8900000000000006,0.02329160814591343,0.8900000000000006,0.1476460267333656
0.9000000000000006,0.1300875740402784,0.9000000000000006,0.1047855948198234,0.9000000000000006,0.08780893040922293,0.9000000000000006,0.07563193178136808,0.9000000000000006,0.06647225637358638,0.9000000000000006,0.05933231945257256,0.9000000000000006,0.05361042781946782,0.9000000000000006,0.04501067049630861,0.9000000000000006,0.03885499756157133,0.9000000000000006,0.03423062764560874,0.9000000000000006,0.03062902660890612,0.9000000000000006,0.02774443689954368,0.9000000000000006,0.02538196617284114,0.9000000000000006,0.02341151067652003,0.9000000000000006,0.1480363775275943
0.9100000000000006,0.1304333511756342,0.9100000000000006,0.1050807902932324,0.9100000000000006,0.08806926236918969,0.9100000000000006,0.07586672103758328,0.9100000000000006,0.06668751975128977,0.9100000000000006,0.05953217679710261,0.9100000000000006,0.05379782636352477,0.9100000000000006,0.04517917442030836,0.9100000000000006,0.03900987563101044,0.9100000000000006,0.03437523445504759,0.9100000000000006,0.03076562736971836,0.9100000000000006,0.02787463152370153,0.9100000000000006,0.02550692554409394,0.9100000000000006,0.02353211675408954,0.9100000000000006,0.1484172576090605
0.9200000000000006,0.1307701090436982,0.9200000000000006,0.1053691242541334,0.9200000000000006,0.08832419050871329,0.9200000000000006,0.07609716800966186,0.9200000000000006,0.06689925305195825,0.9200000000000006,0.05972914790517346,0.9200000000000006,0.0539828629434595,0.9200000000000006,0.04534612139928349,0.9200000000000006,0.03916378853020657,0.9200000000000006,0.03451933130231588,0.9200000000000006,0.03090208033450027,0.9200000000000006,0.02800497410459366,0.9200000000000006,0.02563227945891335,0.9200000000000006,0.02365332648140047,0.9200000000000006,0.1487875749140745
0.9300000000000006,0.131097062899222,0.9300000000000006,0.1056499521226074,0.9300000000000006,0.08857317660869499,0.9300000000000006,0.07632281620444523,0.9300000000000006,0.06710706405767794,0.9300000000000006,0.05992289228139452,0.9300000000000006,0.05416523953710379,0.9300000000000006,0.04551127900504825,0.9300000000000006,0.03931655216054273,0.9300000000000006,0.03466277123055359,0.9300000000000006,0.03103826802864676,0.9300000000000006,0.02813537117453466,0.9300000000000006,0.02575795440453397,0.9300000000000006,0.02377508321573075,0.9300000000000006,0.149146460287819
0.9400000000000006,0.1314136253695656,0.9400000000000006,0.1059227942456182,0.9400000000000006,0.08881582387222561,0.9400000000000006,0.07654333293629992,0.9400000000000006,0.0673106707336411,0.9400000000000006,0.06011316878931719,0.9400000000000006,0.05434474868782546,0.9400000000000006,0.04567449197817219,0.9400000000000006,0.03946804988519236,0.9400000000000006,0.03480546739818831,0.9400000000000006,0.03117412734488938,0.9400000000000006,0.02826577901674537,0.9400000000000006,0.0258839228323475,0.9400000000000006,0.02389737311786431,0.9400000000000006,0.1494932628587454
0.9500000000000006,0.1317193984546414,0.9500000000000006,0.1061873293135941,0.9500000000000006,0.08905187138714558,0.9500000000000006,0.07675850457566534,0.9500000000000006,0.06750989708338334,0.9500000000000006,0.06029983198713644,0.9500000000000006,0.05452127022935046,0.9500000000000006,0.04583567954356127,0.9500000000000006,0.03961823027151796,0.9500000000000006,0.03494739114409255,0.9500000000000006,0.03130964786117398,0.9500000000000006,0.02839620218660071,0.9500000000000006,0.02601020184644944,0.9500000000000006,0.02402022398077386,0.9500000000000006,0.1498275411632504
0.9600000000000006,0.1320141621565792,0.9600000000000006,0.1064433849945149,0.9600000000000006,0.08928118621721223,0.9600000000000006,0.07696822973089165,0.9600000000000006,0.06770466717251759,0.9600000000000006,0.06048282681909646,0.9600000000000006,0.05469476651890227,0.9600000000000006,0.04599483146830038,0.9600000000000006,0.03976710374675164,0.9600000000000006,0.0350885690965733,0.9600000000000006,0.03144486930534142,0.9600000000000006,0.02852669126300446,0.9600000000000006,0.0261368511911452,0.9600000000000006,0.02414370341509409,0.9600000000000006,0.1501490504979329
0.9700000000000006,0.1322978603293387,0.9700000000000006,0.1066909262688354,0.9700000000000006,0.08950375353147029,0.9700000000000006,0.0771725107189388,0.9700000000000006,0.0678949976352194,0.9700000000000006,0.06066218194422239,0.9700000000000006,0.0548652764338448,0.9700000000000006,0.04615200307671947,0.9700000000000006,0.0399147383527545,0.9700000000000006,0.03522907948986742,0.9700000000000006,0.03157987831292437,0.9700000000000006,0.02865733996221893,0.9700000000000006,0.02626397065823075,0.9700000000000006,0.02426791650256179,0.9700000000000006,0.1504577271635537
