nch18_gm_Id (ll=3.5e-07) X,nch18_gm_Id (ll=3.5e-07) Y,nch18_gm_Id (ll=4e-07) X,nch18_gm_Id (ll=4e-07) Y,nch18_gm_Id (ll=5e-07) X,nch18_gm_Id (ll=5e-07) Y,nch18_gm_Id (ll=6e-07) X,nch18_gm_Id (ll=6e-07) Y,nch18_gm_Id (ll=7e-07) X,nch18_gm_Id (ll=7e-07) Y,nch18_gm_Id (ll=8e-07) X,nch18_gm_Id (ll=8e-07) Y,nch18_gm_Id (ll=9e-07) X,nch18_gm_Id (ll=9e-07) Y,nch18_gm_Id (ll=1e-06) X,nch18_gm_Id (ll=1e-06) Y,nch18_gm_Id (ll=1.2e-06) X,nch18_gm_Id (ll=1.2e-06) Y,nch18_gm_Id (ll=1.4e-06) X,nch18_gm_Id (ll=1.4e-06) Y,nch18_gm_Id (ll=1.6e-06) X,nch18_gm_Id (ll=1.6e-06) Y,nch18_gm_Id (ll=1.8e-06) X,nch18_gm_Id (ll=1.8e-06) Y,nch18_gm_Id (ll=2e-06) X,nch18_gm_Id (ll=2e-06) Y,nch18_gm_Id (ll=2.2e-06) X,nch18_gm_Id (ll=2.2e-06) Y,nch18_gm_Id (ll=2.4e-06) X,nch18_gm_Id (ll=2.4e-06) Y
0.2,29.45085705211453,0.2,29.59906324200749,0.2,29.80643310147523,0.2,29.94347632599196,0.2,30.03973456519164,0.2,30.11033143175194,0.2,30.16383224220291,0.2,30.20544338250379,0.2,30.26523522909178,0.2,30.30544322787603,0.2,30.33386661344019,0.2,30.35475505203162,0.2,30.37059290197208,0.2,30.38291431398094,0.2,30.39270941243921
0.21,29.40530202000349,0.21,29.55280499254479,0.21,29.75781817548652,0.21,29.89212360975718,0.21,29.98564307278821,0.21,30.05362682148664,0.21,30.10468246962336,0.21,30.14402569426195,0.21,30.19978896113492,0.21,30.23656581497248,0.21,30.26205491105534,0.21,30.28041731812546,0.21,30.29406466114728,0.21,30.304472686173,0.21,30.31258484898205
0.2200000000000001,29.35384285041979,0.2200000000000001,29.50054669862855,0.2200000000000001,29.70285098951063,0.2200000000000001,29.8340000756592,0.2200000000000001,29.92436001945384,0.2200000000000001,29.98932936960585,0.2200000000000001,30.03756535952031,0.2200000000000001,30.07429462317945,0.2200000000000001,30.12541860975582,0.2200000000000001,30.1582489785207,0.2200000000000001,30.18036704353534,0.2200000000000001,30.19583062403339,0.2200000000000001,30.2069667033134,0.2200000000000001,30.21518316120718,0.2200000000000001,30.22136930321014
0.2300000000000001,29.29552822117899,0.2300000000000001,29.44132180617261,0.2300000000000001,29.64051244291995,0.2300000000000001,29.76802649662736,0.2300000000000001,29.85474766373006,0.2300000000000001,29.91624721778946,0.2300000000000001,29.96124002565139,0.2300000000000001,29.99496526034403,0.2300000000000001,30.04076464613649,0.2300000000000001,30.06907336984656,0.2300000000000001,30.08733530563658,0.2300000000000001,30.09948774176013,0.2300000000000001,30.10775912381372,0.2300000000000001,30.11347851498681,0.2300000000000001,30.1174724702443
0.2400000000000001,29.22927305082971,0.2400000000000001,29.37402853920178,0.2400000000000001,29.5696436198464,0.2400000000000001,29.69297939701326,0.2400000000000001,29.7755205529118,0.2400000000000001,29.8330383817297,0.2400000000000001,29.87431396938267,0.2400000000000001,29.90460036420717,0.2400000000000001,29.94431546349672,0.2400000000000001,29.96746929118595,0.2400000000000001,29.98134419231722,0.2400000000000001,29.98973660506156,0.2400000000000001,29.9947603052936,0.2400000000000001,29.99765295221474,0.2400000000000001,29.99916854538258
0.2500000000000001,29.15384817018083,0.2500000000000001,29.29742000884993,0.2500000000000001,29.48893714826403,0.2500000000000001,29.60748409179206,0.2500000000000001,29.68524054004568,0.2500000000000001,29.73820792023524,0.2500000000000001,29.77524248007087,0.2500000000000001,29.80161200328008,0.2500000000000001,29.83441336726934,0.2500000000000001,29.85172670216288,0.2500000000000001,29.86064402426856,0.2500000000000001,29.86479715713287,0.2500000000000001,29.86616661969558,0.2500000000000001,29.86588433391762,0.2500000000000001,29.86462068866655
0.2600000000000001,29.06787270801064,0.2600000000000001,29.21009737115439,0.2600000000000001,29.39693248781828,0.2600000000000001,29.51001265717689,0.2600000000000001,29.58231775513662,0.2600000000000001,29.63011204560642,0.2600000000000001,29.66233589807817,0.2600000000000001,29.68427190284163,0.2600000000000001,29.70927069890727,0.2600000000000001,29.72001647311927,0.2600000000000001,29.72337666541978,0.2600000000000001,29.72279091938356,0.2600000000000001,29.72008531064914,0.2600000000000001,29.71626991283819,0.2600000000000001,29.71191922306368
0.2700000000000001,28.96981087078527,0.2700000000000001,29.11050781892848,0.2700000000000001,29.29201717370628,0.2700000000000001,29.3988890836216,0.2700000000000001,29.4650199553157,0.2700000000000001,29.50697171337965,0.2700000000000001,29.53377733108097,0.2700000000000001,29.5507330827534,0.2700000000000001,29.56699853298759,0.2700000000000001,29.57042503900264,0.2700000000000001,29.56761511162848,0.2700000000000001,29.56178463491883,0.2700000000000001,29.55458145941104,0.2700000000000001,29.54687602215715,0.2700000000000001,29.53913355831028
0.2800000000000001,28.85797520861887,0.2800000000000001,28.99694960065731,0.2800000000000001,29.17243641573587,0.2800000000000001,29.27230415378132,0.2800000000000001,29.33149284546001,0.2800000000000001,29.36689823236917,0.2800000000000001,29.38765322184862,0.2800000000000001,29.3990649621479,0.2800000000000001,29.40564949529585,0.2800000000000001,29.40100321285238,0.2800000000000001,29.39141683858391,0.2800000000000001,29.37984697474556,0.2800000000000001,29.36773712749217,0.2800000000000001,29.35579894157302,0.2800000000000001,29.34437423276219
0.2900000000000001,28.73053881165691,0.2900000000000001,28.86758657442422,0.2900000000000001,29.03631364033733,0.2900000000000001,29.12834257692927,0.2900000000000001,29.17979368451866,0.2900000000000001,29.20793284264887,0.2900000000000001,29.22199821809759,0.2900000000000001,29.22730278109296,0.2900000000000001,29.22327413925254,0.2900000000000001,29.20982703448908,0.2900000000000001,29.19288718661979,0.2900000000000001,29.17511301917281,0.2900000000000001,29.15771589424181,0.2900000000000001,29.1412287546921,0.2900000000000001,29.12585557975785
0.3000000000000001,28.58555904380538,0.3000000000000001,28.7204748739545,0.3000000000000001,28.88168435519747,0.3000000000000001,28.96502431700633,0.3000000000000001,29.00793942655615,0.3000000000000001,29.0281006123451,0.3000000000000001,29.03485363438749,0.3000000000000001,29.03350945253051,0.3000000000000001,29.01798645243542,0.3000000000000001,28.99506362742212,0.3000000000000001,28.97024324511069,0.3000000000000001,28.94584462945866,0.3000000000000001,28.92281874993832,0.3000000000000001,28.90150020229176,0.3000000000000001,28.8819412577659
0.3100000000000001,28.42101519411663,0.3100000000000001,28.55360385328169,0.3100000000000001,28.70654480269669,0.3100000000000001,28.78036049211111,0.3100000000000001,28.81396834742293,0.3100000000000001,28.82547592230211,0.3100000000000001,28.82433492513834,0.3100000000000001,28.8158433220092,0.3100000000000001,28.78802804487507,0.3100000000000001,28.75502788134755,0.3100000000000001,28.72186066482385,0.3100000000000001,28.69046614412693,0.3100000000000001,28.6615081745549,0.3100000000000001,28.63510511602671,0.3100000000000001,28.61114530139705
0.3200000000000001,28.23486153206974,0.3200000000000001,28.36495226963845,0.3200000000000001,28.50891485990874,0.3200000000000001,28.57242126047904,0.3200000000000001,28.59601012986079,0.3200000000000001,28.59825182914848,0.3200000000000001,28.58869767877119,0.3200000000000001,28.57261857795914,0.3200000000000001,28.53181256157028,0.3200000000000001,28.48820700189527,0.3200000000000001,28.44627672910753,0.3200000000000001,28.40754577000818,0.3200000000000001,28.37236846876365,0.3200000000000001,28.34063274783771,0.3200000000000001,28.31205370992451
0.3300000000000001,28.02509535732153,0.3300000000000001,28.15255829605115,0.3300000000000001,28.28691114691753,0.3300000000000001,28.33940838984089,0.3300000000000001,28.35235349365596,0.3300000000000001,28.34479870248391,0.3300000000000001,28.32638396140628,0.3300000000000001,28.3023368361326,0.3300000000000001,28.24792330803641,0.3300000000000001,28.1932219364114,0.3300000000000001,28.14211614405194,0.3300000000000001,28.09568776689467,0.3300000000000001,28.05396700497676,0.3300000000000001,28.01660293418888,0.3300000000000001,27.98313229974563
0.3400000000000001,27.78983642750783,0.3400000000000001,27.91459812186811,0.3400000000000001,28.03882111881904,0.3400000000000001,28.07971877225803,0.3400000000000001,28.08149308657046,0.3400000000000001,28.06368965419531,0.3400000000000001,28.03602292422215,0.3400000000000001,28.00366092882584,0.3400000000000001,27.93503160936364,0.3400000000000001,27.86869240440552,0.3400000000000001,27.80790761300268,0.3400000000000001,27.75330635248874,0.3400000000000001,27.70459120561805,0.3400000000000001,27.66117141585827,0.3400000000000001,27.62240500726877
0.3500000000000001,27.52740952123187,0.3500000000000001,27.64946258662571,0.3500000000000001,27.76316238684404,0.3500000000000001,27.79197793341602,0.3500000000000001,27.78213021947107,0.3500000000000001,27.75366405780169,0.3500000000000001,27.71635506474681,0.3500000000000001,27.67529977403716,0.3500000000000001,27.59170746791083,0.3500000000000001,27.51298359894646,0.3500000000000001,27.44177820114259,0.3500000000000001,27.37827861519123,0.3500000000000001,27.32186938550527,0.3500000000000001,27.27172635723815,0.3500000000000001,27.22703233453296
