pch18_gm_gds  (ll=2e-07) X,pch18_gm_gds  (ll=2e-07) Y,pch18_gm_gds  (ll=3e-07) X,pch18_gm_gds  (ll=3e-07) Y,pch18_gm_gds  (ll=4e-07) X,pch18_gm_gds  (ll=4e-07) Y,pch18_gm_gds  (ll=5e-07) X,pch18_gm_gds  (ll=5e-07) Y,pch18_gm_gds  (ll=6e-07) X,pch18_gm_gds  (ll=6e-07) Y,pch18_gm_gds  (ll=7e-07) X,pch18_gm_gds  (ll=7e-07) Y,pch18_gm_gds  (ll=8e-07) X,pch18_gm_gds  (ll=8e-07) Y,pch18_gm_gds  (ll=9e-07) X,pch18_gm_gds  (ll=9e-07) Y,pch18_gm_gds  (ll=1e-06) X,pch18_gm_gds  (ll=1e-06) Y,pch18_gm_gds  (ll=1.2e-06) X,pch18_gm_gds  (ll=1.2e-06) Y,pch18_gm_gds  (ll=1.4e-06) X,pch18_gm_gds  (ll=1.4e-06) Y,pch18_gm_gds  (ll=1.6e-06) X,pch18_gm_gds  (ll=1.6e-06) Y,pch18_gm_gds  (ll=1.8e-06) X,pch18_gm_gds  (ll=1.8e-06) Y,pch18_gm_gds  (ll=2e-06) X,pch18_gm_gds  (ll=2e-06) Y,pch18_gm_gds  (ll=2.2e-06) X,pch18_gm_gds  (ll=2.2e-06) Y,pch18_gm_gds  (ll=2.4e-06) X,pch18_gm_gds  (ll=2.4e-06) Y
0.4700000000000003,68.12136034402694,0.4700000000000003,122.0274084414692,0.4700000000000003,138.9748354631946,0.4700000000000003,150.3081785921401,0.4700000000000003,168.0410807882096,0.4700000000000003,182.1860622071925,0.4700000000000003,193.6855443662355,0.4700000000000003,203.1920354107602,0.4700000000000003,211.1676094703999,0.4700000000000003,223.772104785469,0.4700000000000003,259.5617703794829,0.4700000000000003,294.2176503965162,0.4700000000000003,327.7855559688044,0.4700000000000003,360.3115968108966,0.4700000000000003,391.8407198428989,0.4700000000000003,422.4161295761687
0.4800000000000003,67.31096286717232,0.4800000000000003,119.2962913744174,0.4800000000000003,135.7477366658754,0.4800000000000003,146.9637330944601,0.4800000000000003,164.6129164825617,0.4800000000000003,178.7495273577659,0.4800000000000003,190.2804593497004,0.4800000000000003,199.8388335951287,0.4800000000000003,207.8759510935233,0.4800000000000003,220.6110283941907,0.4800000000000003,255.6551446181048,0.4800000000000003,289.5258804160284,0.4800000000000003,322.2762841727142,0.4800000000000003,353.9580185913811,0.4800000000000003,384.6205317648026,0.4800000000000003,414.3108024368081
0.4900000000000003,66.39056826964887,0.4900000000000003,116.3444582297355,0.4900000000000003,132.3361944784846,0.4900000000000003,143.4641727877736,0.4900000000000003,161.0074475072043,0.4900000000000003,175.1186983947112,0.4900000000000003,186.6680375286591,0.4900000000000003,196.2682400185819,0.4900000000000003,204.3591062289784,0.4900000000000003,217.2139188732157,0.4900000000000003,251.4737047086111,0.4900000000000003,284.5264714882096,0.4900000000000003,316.4319096150505,0.4900000000000003,347.2467913622282,0.4900000000000003,377.0247111048017,0.4900000000000003,405.8161218874145
0.5000000000000002,65.35868801190959,0.5000000000000002,113.2238256796796,0.5000000000000002,128.8092386397082,0.5000000000000002,139.8815112642277,0.5000000000000002,157.3034697259825,0.5000000000000002,171.3768768809919,0.5000000000000002,182.9346947623971,0.5000000000000002,192.5688929353298,0.5000000000000002,200.7073419939028,0.5000000000000002,213.6731979531318,0.5000000000000002,247.1293019933917,0.5000000000000002,279.3502561833441,0.5000000000000002,310.4017888804015,0.5000000000000002,340.3453333724869,0.5000000000000002,369.2382714187078,0.5000000000000002,397.1342271784005
0.5100000000000002,64.22074807515034,0.5100000000000002,109.9939416047445,0.5100000000000002,125.2346591448964,0.5100000000000002,136.2816995443326,0.5100000000000002,153.5718003348948,0.5100000000000002,167.598030941397,0.5100000000000002,179.1565100016751,0.5100000000000002,188.8183204807703,0.5100000000000002,196.9992001023169,0.5100000000000002,210.0686402908483,0.5100000000000002,242.7171841275683,0.5100000000000002,274.1074022813433,0.5100000000000002,304.31047751301,0.5100000000000002,333.392070541998,0.5100000000000002,361.4130027966029,0.5100000000000002,388.4297753643605
0.5200000000000002,62.98849278414315,0.5200000000000002,106.7147546989714,0.5200000000000002,121.6723660144184,0.5200000000000002,132.7192562368739,0.5200000000000002,149.8700835829664,0.5200000000000002,163.8417704097404,0.5200000000000002,175.3943518044053,0.5200000000000002,185.0782008731234,0.5200000000000002,193.2968754663555,0.5200000000000002,206.4629521758637,0.5200000000000002,238.3114482714518,0.5200000000000002,268.8828349450055,0.5200000000000002,298.2532001677242,0.5200000000000002,326.4920229962549,0.5200000000000002,353.6632353440679,0.5200000000000002,379.8259361137366
0.5300000000000002,61.67856492567334,0.5300000000000002,103.4407386048086,0.5300000000000002,118.1704002032098,0.5300000000000002,129.2348034692023,0.5300000000000002,146.240702645111,0.5300000000000002,160.1515387193836,0.5300000000000002,171.6922865142316,0.5300000000000002,181.3929435630452,0.5300000000000002,189.6449396643649,0.5300000000000002,202.9007173759797,0.5300000000000002,233.9643658143651,0.5300000000000002,263.73599642335,0.5300000000000002,292.2960914339915,0.5300000000000002,319.7175662529387,0.5300000000000002,346.0671547648777,0.5300000000000002,371.4062915377365
0.5400000000000003,60.31060677481662,0.5400000000000003,100.2170483603096,0.5400000000000003,114.7634874354489,0.5400000000000003,125.8550134989278,0.5400000000000003,142.711141499698,0.5400000000000003,156.5552631566777,0.5400000000000003,168.078440354107,0.5400000000000003,177.7907140637774,0.5400000000000003,186.0714952328728,0.5400000000000003,199.4097457387292,0.5400000000000003,229.7083734644649,0.5400000000000003,258.7035050338408,0.5400000000000003,286.4795427608893,0.5400000000000003,313.1124823517274,0.5400000000000003,338.6715710187208,0.5400000000000003,363.2203332767211
0.5500000000000003,58.90526164372159,0.5500000000000003,97.07777091490962,0.5500000000000003,111.473571047951,0.5500000000000003,122.5941946696774,0.5500000000000003,139.2959339446989,0.5500000000000003,153.067547277514,0.5500000000000003,164.5673657409829,0.5500000000000003,174.2859306263273,0.5500000000000003,182.5907737620913,0.5500000000000003,196.003819147388,0.5500000000000003,225.5595409367411,0.5500000000000003,253.8033491265737,0.5500000000000003,280.8231250702517,0.5500000000000003,306.6976118973253,0.5500000000000003,331.498299281128,0.5500000000000003,355.2905707507872
0.5600000000000003,57.48239577203785,0.5600000000000003,94.04591202917936,0.5600000000000003,108.3116027396058,0.5600000000000003,119.4567432742252,0.5600000000000003,135.9993913658128,0.5600000000000003,149.6925800989775,0.5600000000000003,161.1630779118794,0.5600000000000003,170.8823948019825,0.5600000000000003,179.2063383129811,0.5600000000000003,192.6859961567166,0.5600000000000003,221.5215575457731,0.5600000000000003,249.0395481794831,0.5600000000000003,275.3309165948893,0.5600000000000003,300.476840621991,0.5600000000000003,324.5507969501659,0.5600000000000003,347.6198100638177
0.5700000000000003,56.05974644142778,0.5700000000000003,91.13457490110206,0.5700000000000003,105.2799248364029,0.5700000000000003,116.4398406469773,0.5700000000000003,132.8184884240746,0.5700000000000003,146.4271448782046,0.5700000000000003,157.8621494224571,0.5700000000000003,167.5764484429356,0.5700000000000003,175.9142876118322,0.5700000000000003,189.4518818854278,0.5700000000000003,217.5895814674566,0.5700000000000003,244.4065686121847,0.5700000000000003,269.9964730164934,0.5700000000000003,294.442612035795,0.5700000000000003,317.8202072866565,0.5700000000000003,340.1977173144758
0.5800000000000003,54.65207753355613,0.5800000000000003,88.34878289932907,0.5800000000000003,102.3747384737648,0.5800000000000003,113.5359783524117,0.5800000000000003,129.7455053055702,0.5800000000000003,143.2633381814997,0.5800000000000003,154.6564827457288,0.5800000000000003,164.3597851669154,0.5800000000000003,172.7060966201046,0.5800000000000003,186.2925083808576,0.5800000000000003,213.7535746099236,0.5800000000000003,239.8930992953286,0.5800000000000003,264.8070306153826,0.5800000000000003,288.5805458798955,0.5800000000000003,311.2903813452202,0.5800000000000003,333.0062325862957
0.5900000000000003,53.27082031274267,0.5900000000000003,85.68750202023041,0.5900000000000003,99.58833601921516,0.5900000000000003,110.7350827343975,0.5900000000000003,126.7702173843888,0.5900000000000003,140.1908033077143,0.5900000000000003,151.5355746001814,0.5900000000000003,161.2217372383959,0.5900000000000003,169.5709202829021,0.5900000000000003,183.1966611700905,0.5900000000000003,210.000961738165,0.5900000000000003,235.4850307437781,0.5900000000000003,259.7467938469846,0.5900000000000003,282.8730230606604,0.5900000000000003,304.9417497759723,0.5900000000000003,326.0237185710102
0.6000000000000003,51.92411044136457,0.6000000000000003,83.1455589309482,0.6000000000000003,96.91093510070743,0.6000000000000003,108.0261537500942,0.6000000000000003,123.8815646064273,0.6000000000000003,137.19842146925,0.6000000000000003,148.4882230822932,0.6000000000000003,158.1509945800377,0.6000000000000003,166.4973215140293,0.6000000000000003,180.1526193829074,0.6000000000000003,206.3185973322147,0.6000000000000003,231.1676386409018,0.6000000000000003,254.7993260913094,0.6000000000000003,277.3017747238906,0.6000000000000003,298.7541017806783,0.6000000000000003,319.2279213547854
0.6100000000000003,50.61710310374897,0.6100000000000003,80.71528259989712,0.6100000000000003,94.33206727457548,0.6100000000000003,105.398426959148,0.6100000000000003,121.0688226501913,0.6100000000000003,134.2754909221048,0.6100000000000003,145.5037132385334,0.6100000000000003,155.1367954200012,0.6100000000000003,163.4744658083744,0.6100000000000003,177.1493558516312,0.6100000000000003,202.6941076479242,0.6100000000000003,226.9270604590072,0.6100000000000003,249.9491538380184,0.6100000000000003,271.8496073934521,0.6100000000000003,292.7084249339291,0.6100000000000003,312.5979189490296
0.6200000000000003,49.3524486012633,0.6200000000000003,78.38780024226531,0.6200000000000003,91.84154663371348,0.6200000000000003,102.8421193847719,0.6200000000000003,118.3223456454992,0.6200000000000003,131.4124693047637,0.6200000000000003,142.5725599147406,0.6200000000000003,152.1696698834922,0.6200000000000003,160.4928655704308,0.6200000000000003,174.1772826241626,0.6200000000000003,199.1167145357724,0.6200000000000003,222.7511926189934,0.6200000000000003,245.1827324325077,0.6200000000000003,266.5014327826435,0.6200000000000003,286.7879947581342,0.6200000000000003,306.1152665256871
0.6300000000000003,48.13082956818199,0.6300000000000003,76.15398705761888,0.6300000000000003,89.43008106770522,0.6300000000000003,100.3488413959875,0.6300000000000003,115.6339684056473,0.6300000000000003,128.6013706316504,0.6300000000000003,139.6869015774954,0.6300000000000003,149.2418317407052,0.6300000000000003,157.5447704301126,0.6300000000000003,171.2286394724956,0.6300000000000003,195.5776572434968,0.6300000000000003,218.6301426188812,0.6300000000000003,240.4889256244915,0.6300000000000003,261.2447719667236,0.6300000000000003,280.9789008383839,0.6300000000000003,299.7645419006785
0.6400000000000003,46.95148754083742,0.6400000000000003,74.00510844340828,0.6400000000000003,87.08960207971411,0.6400000000000003,97.91175889389017,0.6400000000000003,112.9971559748941,0.6400000000000003,125.8359068949665,0.6400000000000003,136.8406364558416,0.6400000000000003,146.347310593681,0.6400000000000003,154.6242964668074,0.6400000000000003,168.2976190643651,0.6400000000000003,192.0703210522748,0.6400000000000003,214.5563596715813,0.6400000000000003,235.8591367095678,0.6400000000000003,256.0698855489531,0.6400000000000003,275.2701745664845,0.6400000000000003,293.5334694449292
0.6500000000000004,45.81269335917733,0.6500000000000004,71.93321072247548,0.6500000000000004,84.81338747046217,0.6500000000000004,95.52558159955861,0.6500000000000004,110.4069783244654,0.6500000000000004,123.1114534222556,0.6500000000000004,134.0293810342139,0.6500000000000004,143.4819051378025,0.6500000000000004,151.7273753944214,0.6500000000000004,165.3803103325404,0.6500000000000004,188.590165914919,0.6500000000000004,210.5245481975814,0.6500000000000004,231.2872063735229,0.6500000000000004,250.9696553122852,0.6500000000000004,269.6536540307979,0.6500000000000004,287.4127676254653
0.6600000000000004,44.71213841811957,0.6600000000000004,69.93131956198836,0.6600000000000004,82.59604189103692,0.6600000000000004,93.18644010910174,0.6600000000000004,107.8599739909783,0.6600000000000004,120.424902597596,0.6600000000000004,131.2503160958991,0.6600000000000004,140.6430231264503,0.6600000000000004,148.8515896461971,0.6600000000000004,162.474526360806,0.6600000000000004,185.1345298727785,0.6600000000000004,206.5314470242516,0.6600000000000004,226.7691678170496,0.6600000000000004,245.9393153370058,0.6600000000000004,264.1236911329544,0.6600000000000004,281.39583207468
0.6700000000000004,43.6472404264941,0.6700000000000004,67.99350032912483,0.6700000000000004,80.43338795793895,0.6700000000000004,90.89170029240933,0.6700000000000004,105.3539518321967,0.6700000000000004,117.7744556438406,0.6700000000000004,128.501970440044,0.6700000000000004,137.8294584974574,0.6700000000000004,145.9959440783223,0.6700000000000004,159.5795678577196,0.6700000000000004,181.7023641579896,0.6700000000000004,202.5755367370011,0.6700000000000004,222.302926870468,0.6700000000000004,240.9761053041158,0.6700000000000004,258.6767784241723,0.6700000000000004,275.4783362315694
0.6800000000000004,42.61536815191609,0.6800000000000004,66.11482595776798,0.6800000000000004,78.3223081343985,0.6800000000000004,88.63975058997416,0.6800000000000004,102.8877667538695,0.6800000000000004,115.1593886705733,0.6800000000000004,125.7839788029459,0.6800000000000004,135.0411424723547,0.6800000000000004,143.1606113363116,0.6800000000000004,156.695959607241,0.6800000000000004,178.2939411636401,0.6800000000000004,198.6567199425793,0.6800000000000004,217.8879152347257,0.6800000000000004,236.0788973082524,0.6800000000000004,253.3111499973806,0.6800000000000004,269.6578067397706
0.6900000000000004,41.61399562322291,0.6900000000000004,64.29128823205193,0.6900000000000004,76.26056638769219,0.6900000000000004,86.42978672846749,0.6900000000000004,100.4610940630163,0.6900000000000004,112.579817887502,0.6900000000000004,123.0968391416002,0.6900000000000004,132.2788940254871,0.6900000000000004,140.3466764915289,0.6900000000000004,153.8251858377467,0.6900000000000004,174.9105635005689,0.6900000000000004,194.776004794272,0.6900000000000004,213.5247491898093,0.6900000000000004,231.2478303821613,0.6900000000000004,248.0263923758455,0.6900000000000004,263.9332111685958
0.7000000000000004,40.64079871661542,0.7000000000000004,62.51967927197801,0.7000000000000004,74.24662934441739,0.7000000000000004,84.26160958540588,0.7000000000000004,98.07421822223061,0.7000000000000004,110.036479929524,0.7000000000000004,120.4416854299678,0.7000000000000004,129.5441860746561,0.7000000000000004,137.5558974845716,0.7000000000000004,150.9694413563223,0.7000000000000004,171.5542921879162,0.7000000000000004,190.9352109355025,0.7000000000000004,209.2149139473154,0.7000000000000004,226.4839738449836,0.7000000000000004,242.8230873676925,0.7000000000000004,258.3045808103131
0.7100000000000004,39.6937071862009,0.7100000000000004,60.79746216923025,0.7100000000000004,72.27949938700951,0.7100000000000004,82.13544527491125,0.7100000000000004,95.7278450703501,0.7100000000000004,107.5305364752026,0.7100000000000004,117.820085305969,0.7100000000000004,126.8389368941433,0.7100000000000004,134.7904910321426,0.7100000000000004,148.1314083778975,0.7100000000000004,168.2277043771739,0.7100000000000004,187.1367086822045,0.7100000000000004,204.9604848371583,0.7100000000000004,221.7890309850993,0.7100000000000004,237.7024986716056,0.7100000000000004,252.7726805711029
0.7200000000000004,38.77092399725883,0.7200000000000004,59.12264340310433,0.7200000000000004,70.35856669992241,0.7200000000000004,80.05179171625917,0.7200000000000004,93.4229417338739,0.7200000000000004,105.0634074540041,0.7200000000000004,115.2338669762894,0.7200000000000004,124.1653312813386,0.7200000000000004,132.0529486523325,0.7200000000000004,145.3140639304665,0.7200000000000004,164.9336854927001,0.7200000000000004,183.3831963086531,0.7200000000000004,200.7638901513473,0.7200000000000004,217.1650878352467,0.7200000000000004,232.6663069043197,0.7200000000000004,247.3387305187103
0.7300000000000004,37.87092198997675,0.7300000000000004,57.49365482224017,0.7300000000000004,68.4834834007399,0.7300000000000004,78.01129264324369,0.7300000000000004,91.16060512960095,0.7300000000000004,102.6366337749851,0.7300000000000004,112.6849763825062,0.7300000000000004,121.5256725669451,0.7300000000000004,129.3458839891401,0.7300000000000004,142.5205191922985,0.7300000000000004,161.6752568680686,0.7300000000000004,179.6775162389255,0.7300000000000004,196.6277161651735,0.7300000000000004,212.6144072727686,0.7300000000000004,227.7163929895364,0.7300000000000004,242.004178728125
0.7400000000000004,36.99242590564389,0.7400000000000004,55.90924942637153,0.7400000000000004,66.65406026934033,0.7400000000000004,76.01463788046406,0.7400000000000004,88.94195781248743,0.7400000000000004,100.2517683301816,0.7400000000000004,110.1753634159706,0.7400000000000004,118.9222643077646,0.7400000000000004,126.6719103347468,0.7400000000000004,139.7538897834577,0.7400000000000004,158.45543747819,0.7400000000000004,176.0225083329766,0.7400000000000004,192.554552121315,0.7400000000000004,208.1392658325824,0.7400000000000004,222.854666902913,0.7400000000000004,236.7705220313422
0.7500000000000004,36.1343859178406,0.7500000000000004,54.36841269343709,0.7500000000000004,64.87018492461698,0.7500000000000004,74.06248745532864,0.7500000000000004,86.7680686545668,0.7500000000000004,97.91029273047501,0.7500000000000004,107.7068946420234,0.7500000000000004,116.3573191434803,0.7500000000000004,124.0335458621033,0.7500000000000004,137.017194600026,0.7500000000000004,155.2771368762267,0.7500000000000004,172.4208969150224,0.7500000000000004,188.5468713772013,0.7500000000000004,203.7418289984573,0.7500000000000004,218.0829371150324,0.7500000000000004,231.639169599947
0.7600000000000005,35.29594716433742,0.7600000000000005,52.87028954090501,0.7600000000000005,63.13175934038022,0.7600000000000005,72.15541648425219,0.7600000000000005,84.63989520265265,0.7600000000000005,95.61355657197926,0.7600000000000005,105.2812893087556,0.7600000000000005,113.8328915877169,0.7600000000000005,121.4331433449929,0.7600000000000005,134.3132800018986,0.7600000000000005,152.1430756660344,0.7600000000000005,168.87520741545,0.7600000000000005,184.6069441453258,0.7600000000000005,199.4240599760542,0.7600000000000005,213.4028153239406,0.7600000000000005,226.6113435529604
0.7700000000000005,34.47641842004203,0.7700000000000005,51.41412597996372,0.7700000000000005,61.43865413334105,0.7700000000000005,70.29387757133105,0.7700000000000005,82.5582443573759,0.7700000000000005,93.3627358097914,0.7700000000000005,102.9000751745513,0.7700000000000005,111.3508312622727,0.7700000000000005,118.8728408616536,0.7700000000000005,131.6447658486531,0.7700000000000005,149.055729557054,0.7700000000000005,165.3877082466362,0.7700000000000005,180.7367770384338,0.7700000000000005,195.1876567682853,0.7700000000000005,208.8156509216158,0.7700000000000005,221.6880106724547
0.7800000000000005,33.6752419845383,0.7800000000000005,49.99922394486741,0.7800000000000005,59.79067693481141,0.7800000000000005,68.47817753685175,0.7800000000000005,80.52374809300319,0.7800000000000005,91.15880688206821,0.7800000000000005,100.5645607405891,0.7800000000000005,108.9127531201475,0.7800000000000005,116.3545299997012,0.7800000000000005,129.0140098718263,0.7800000000000005,146.017293092226,0.7800000000000005,161.9603736251384,0.7800000000000005,176.9380747720511,0.7800000000000005,191.0340125615627,0.7800000000000005,204.3224898738056,0.7800000000000005,216.8698395903986
0.7900000000000005,32.8919660497853,0.7900000000000005,48.62490751967371,0.7900000000000005,58.18755225197139,0.7900000000000005,66.708465539976,0.7900000000000005,78.53685118487347,0.7900000000000005,89.00253346870481,0.7900000000000005,98.27582070670267,0.7900000000000005,106.5200214248237,0.7900000000000005,113.8798382911409,0.7900000000000005,126.4230870622361,0.7900000000000005,143.0296593865488,0.7900000000000005,158.5948633545136,0.7900000000000005,173.2122197313776,0.7900000000000005,186.9641948375314,0.7900000000000005,199.9240531492795,0.7900000000000005,212.1571783169781
0.8000000000000005,32.12622022353153,0.8000000000000005,47.29049873515079,0.8000000000000005,56.62891044514064,0.8000000000000005,64.9847299952382,0.8000000000000005,76.59780824935808,0.8000000000000005,86.89446310493561,0.8000000000000005,96.03469180030407,0.8000000000000005,104.1737445783324,0.8000000000000005,111.4501229244588,0.8000000000000005,123.8737810549322,0.8000000000000005,140.0944125747331,0.8000000000000005,155.2925159982049,0.8000000000000005,169.5602655772398,0.8000000000000005,182.9789391436704,0.8000000000000005,195.6207304023561,0.8000000000000005,207.5500475953233
0.8100000000000005,31.37769446936634,0.8100000000000005,45.99530119131763,0.8100000000000005,55.11428373190505,0.8100000000000005,63.30680205164187,0.8100000000000005,74.70668777516123,0.8100000000000005,84.83493124528032,0.8100000000000005,93.84177650201185,0.8100000000000005,101.8747782618867,0.8100000000000005,109.06647314833,0.8100000000000005,121.3675848532709,0.8100000000000005,137.2128300785902,0.8100000000000005,152.0543523349688,0.8100000000000005,165.9829415775368,0.8100000000000005,179.0786540142095,0.8100000000000005,191.4125852152964,0.8100000000000005,203.0481462137811
0.8200000000000005,30.64612144580152,0.8200000000000005,44.73858991947718,0.8200000000000005,53.64310743477,0.8200000000000005,61.67436377052105,0.8200000000000005,72.86338119844919,0.8200000000000005,82.82407075071255,0.8200000000000005,91.69745257071637,0.8200000000000005,99.62373473198878,0.8200000000000005,106.729719159567,0.8200000000000005,118.9057086076585,0.8200000000000005,134.3858922264432,0.8200000000000005,148.8810864560818,0.8200000000000005,162.4806648603608,0.8200000000000005,175.2634340836543,0.8200000000000005,187.2993687977518,0.8200000000000005,198.6508650351414
0.8300000000000005,29.93126205052672,0.8300000000000005,43.51960609250574,0.8300000000000005,52.21472498910956,0.8300000000000005,60.08695948224999,0.8300000000000005,71.06761542562182,0.8300000000000005,80.86182512877023,0.8300000000000005,89.60188663134073,0.8300000000000005,97.42099647759994,0.8300000000000005,104.4404456316142,0.8300000000000005,116.4890925278363,0.8300000000000005,131.6142971611906,0.8300000000000005,145.7731423069811,0.8300000000000005,159.053558265413,0.8300000000000005,171.5330789511777,0.8300000000000005,183.2805395894081,0.8300000000000005,194.3573070830319
0.8400000000000005,29.2328938743457,0.8400000000000005,42.33755539745205,0.8400000000000005,50.82839550634622,0.8400000000000005,58.54400911050746,0.8400000000000005,69.31896752422287,0.8400000000000005,78.94796417976816,0.8400000000000005,87.55505041709796,0.8400000000000005,95.26673277613388,0.8400000000000005,102.1990083744647,0.8400000000000005,114.118423344531,0.8400000000000005,128.8984793453173,0.8400000000000005,142.7306738801814,0.8400000000000005,155.7014719054872,0.8400000000000005,167.8871158181435,0.8400000000000005,179.3552867041801,0.8400000000000005,190.1663115443396
0.8500000000000005,28.55080222034354,0.8500000000000005,41.19160908364897,0.8500000000000005,49.48330293505492,0.8500000000000005,57.04482252104076,0.8500000000000005,67.6168805790707,0.8500000000000005,77.08210098620542,0.8500000000000005,85.5567385479288,0.8500000000000005,93.16091798051288,0.8500000000000005,100.005552914855,0.8500000000000005,111.7941530386009,0.8500000000000005,126.2386303017507,0.8500000000000005,139.7535876239792,0.8500000000000005,152.424006932711,0.8500000000000005,164.3248243283237,0.8500000000000005,175.5225555840914,0.8500000000000005,186.0764799979142
0.8600000000000005,27.88477333078247,0.8600000000000005,40.08090688291272,0.8600000000000005,48.17856607672725,0.8600000000000005,55.58861417910546,0.8600000000000005,65.96067994619227,0.8600000000000005,75.2637094255801,0.8600000000000005,83.60658697628192,0.8600000000000005,91.10335062413675,0.8600000000000005,97.86003404421727,0.8600000000000005,109.516518820078,0.8600000000000005,123.634720516863,0.8600000000000005,136.841565940309,0.8600000000000005,149.2205403336366,0.8600000000000005,160.8452623884992,0.8600000000000005,171.7810745970343,0.8600000000000005,182.086203562813
0.8700000000000006,27.23458947448068,0.8700000000000006,39.00456116109025,0.8700000000000006,46.91324889334842,0.8700000000000006,54.17451758802692,0.8700000000000006,64.34958933340992,0.8700000000000006,73.49214159054752,0.8700000000000006,81.7040914415679,0.8700000000000006,89.09367264611356,0.8700000000000006,95.76223560173881,0.8700000000000006,107.285563565702,0.8700000000000006,121.0865216761913,0.8700000000000006,133.9940909066842,0.8700000000000006,146.090249854657,0.8700000000000006,157.4472920399301,0.8700000000000006,168.1293816198416,0.8700000000000006,178.1936899794741
0.8800000000000006,26.60002557186241,0.8800000000000006,37.96166180052428,0.8800000000000006,45.68637069279258,0.8800000000000006,52.80159913429901,0.8800000000000006,62.78274629685199,0.8800000000000006,71.76664466790422,0.8800000000000006,79.84862544838994,0.8800000000000006,87.13138821816176,0.8800000000000006,93.71178994334505,0.8800000000000006,105.1011561137003,0.8800000000000006,118.5936286078786,0.8800000000000006,131.2104675747068,0.8800000000000006,143.0321383894134,0.8800000000000006,154.1296046927877,0.8800000000000006,164.5658499001743,0.8800000000000006,174.3969899004441
0.8900000000000006,25.98084706696303,0.8900000000000006,36.95128143123659,0.8900000000000006,44.49691589849861,0.8900000000000006,51.46887108655527,0.8900000000000006,61.25921687143772,0.8900000000000006,70.08637696325431,0.8900000000000006,78.03945742490771,0.8900000000000006,85.21588180090028,0.8900000000000006,91.70819669799896,0.8900000000000006,102.9630109717399,0.8900000000000006,116.1554804767797,0.8900000000000006,128.4898463759143,0.8900000000000006,140.0450573474224,0.8900000000000006,150.8907452320355,0.8900000000000006,161.0887126957646,0.8900000000000006,170.6940218789803
0.9000000000000006,25.37680879095912,0.9000000000000006,35.97248072629343,0.9000000000000006,43.3438432056088,0.9000000000000006,50.1753035911411,0.9000000000000006,59.77800915490899,0.9000000000000006,68.45042286572738,0.9000000000000006,76.27576683059497,0.9000000000000006,83.3464351748415,0.9000000000000006,89.75084053435687,0.9000000000000006,100.8707071220722,0.9000000000000006,113.7713809083807,0.9000000000000006,125.8312443092674,0.9000000000000006,137.1277286738925,0.9000000000000006,147.7291346604862,0.9000000000000006,157.696086352442,0.9000000000000006,167.0825957129545
0.9100000000000006,24.78765459730262,0.9100000000000006,35.02431355604957,0.9100000000000006,42.2260940003879,0.9100000000000006,48.91983558017407,0.9100000000000006,58.3380857435423,0.9100000000000006,66.85780663097218,0.9100000000000006,74.55665907134072,0.9100000000000006,81.52224328437897,0.9100000000000006,87.83900775752173,0.9100000000000006,98.82370571048776,0.9100000000000006,111.4405168301915,0.9100000000000006,123.2335646987698,0.9100000000000006,134.2787653096727,0.9100000000000006,144.6430910684882,0.9100000000000006,154.3859916106913,0.9100000000000006,163.5604339336818
0.9200000000000006,24.21311758239792,0.9200000000000006,34.10583185916114,0.9200000000000006,41.14259997681391,0.9200000000000006,47.70138456283129,0.9200000000000006,56.93837497721396,0.9200000000000006,65.30750492483497,0.9200000000000006,72.88117914831724,0.9200000000000006,79.74242880533873,0.9200000000000006,85.97190163123845,0.9200000000000006,96.82136648687377,0.9200000000000006,109.1619759035501,0.9200000000000006,120.6956153987051,0.9200000000000006,131.4966899730846,0.9200000000000006,141.6308488156091,0.9200000000000006,151.1563730292139,0.9200000000000006,160.1251913307374
0.9300000000000006,23.65292073688288,0.9300000000000006,33.2160901378056,0.9300000000000006,40.09228992692071,0.9300000000000006,46.51885531067129,0.9300000000000006,55.57778099551217,0.9300000000000006,63.79845811813274,0.9300000000000006,71.24832401872702,0.9300000000000006,78.0060554017015,0.9300000000000006,84.14865637892618,0.9300000000000006,94.86296292800715,0.9300000000000006,106.9347624844428,0.9300000000000006,118.2161253922897,0.9300000000000006,128.7799522158567,0.9300000000000006,138.6905758823077,0.9300000000000006,148.0051164886856,0.9300000000000006,156.7744724804275
0.9400000000000006,23.10677790041745,0.9400000000000006,32.35414952269895,0.9400000000000006,39.07409571254356,0.9400000000000006,45.37114747606298,0.9400000000000006,54.25519263819392,0.9400000000000006,62.32958035788233,0.9400000000000006,69.65705368467994,0.9400000000000006,76.31213967813518,0.9400000000000006,82.36834986051501,0.9400000000000006,92.9476960212363,0.9400000000000006,104.7578121016812,0.9400000000000006,115.793759780749,0.9400000000000006,126.1269437580537,0.9400000000000006,135.8203894036486,0.9400000000000006,144.9300647939169,0.9400000000000006,153.5058473013989
0.9500000000000006,22.57439491727073,0.9500000000000006,31.51908138231139,0.9500000000000006,38.08695744798856,0.9500000000000006,44.25716220181878,0.9500000000000006,52.96949124502742,0.9500000000000006,60.89976846488796,0.9500000000000006,68.10630105363947,0.9500000000000006,74.65966186461708,0.9500000000000006,80.63001495396024,0.9500000000000006,91.07470672330767,0.9500000000000006,102.6300044772896,0.9500000000000006,113.4271331973245,0.9500000000000006,123.5360121451155,0.9500000000000006,133.0183694358206,0.9500000000000006,141.9290314320857,0.9500000000000006,150.3168647012489
