pch18_gm_Id  (ll=2e-07) X,pch18_gm_Id  (ll=2e-07) Y,pch18_gm_Id  (ll=3e-07) X,pch18_gm_Id  (ll=3e-07) Y,pch18_gm_Id  (ll=4e-07) X,pch18_gm_Id  (ll=4e-07) Y,pch18_gm_Id  (ll=5e-07) X,pch18_gm_Id  (ll=5e-07) Y,pch18_gm_Id  (ll=6e-07) X,pch18_gm_Id  (ll=6e-07) Y,pch18_gm_Id  (ll=7e-07) X,pch18_gm_Id  (ll=7e-07) Y,pch18_gm_Id  (ll=8e-07) X,pch18_gm_Id  (ll=8e-07) Y,pch18_gm_Id  (ll=9e-07) X,pch18_gm_Id  (ll=9e-07) Y,pch18_gm_Id  (ll=1e-06) X,pch18_gm_Id  (ll=1e-06) Y,pch18_gm_Id  (ll=1.2e-06) X,pch18_gm_Id  (ll=1.2e-06) Y,pch18_gm_Id  (ll=1.4e-06) X,pch18_gm_Id  (ll=1.4e-06) Y,pch18_gm_Id  (ll=1.6e-06) X,pch18_gm_Id  (ll=1.6e-06) Y,pch18_gm_Id  (ll=1.8e-06) X,pch18_gm_Id  (ll=1.8e-06) Y,pch18_gm_Id  (ll=2e-06) X,pch18_gm_Id  (ll=2e-06) Y,pch18_gm_Id  (ll=2.2e-06) X,pch18_gm_Id  (ll=2.2e-06) Y,pch18_gm_Id  (ll=2.4e-06) X,pch18_gm_Id  (ll=2.4e-06) Y
0.3800000000000002,25.10475620921263,0.3800000000000002,25.43807165116318,0.3800000000000002,25.34387889959464,0.3800000000000002,25.22813264323714,0.3800000000000002,24.95123185263691,0.3800000000000002,24.75900065794325,0.3800000000000002,24.61657506309353,0.3800000000000002,24.50614244542584,0.3800000000000002,24.41760592055285,0.3800000000000002,24.28367698756265,0.3800000000000002,24.23403459431791,0.3800000000000002,24.19662691151704,0.3800000000000002,24.16714465697379,0.3800000000000002,24.14315549978711,0.3800000000000002,24.12316725452541,0.3800000000000002,24.10620468090551
0.3900000000000002,24.79452499362403,0.3900000000000002,25.00191345837061,0.3900000000000002,24.83418920313217,0.3900000000000002,24.67259816611077,0.3900000000000002,24.38641005859709,0.3900000000000002,24.18639747229917,0.3900000000000002,24.03740717573988,0.3900000000000002,23.92138424634787,0.3900000000000002,23.8280390245894,0.3900000000000002,23.68627244818881,0.3900000000000002,23.63310363047439,0.3900000000000002,23.59240505087086,0.3900000000000002,23.55994124657326,0.3900000000000002,23.53327972473021,0.3900000000000002,23.51090286717168,0.3900000000000002,23.49180339567198
0.4000000000000002,24.45805625926525,0.4000000000000002,24.5264765434631,0.4000000000000002,24.27810368871164,0.4000000000000002,24.06694899302639,0.4000000000000002,23.7692762009481,0.4000000000000002,23.55979381768869,0.4000000000000002,23.40295420600464,0.4000000000000002,23.28035183984305,0.4000000000000002,23.18142341444127,0.4000000000000002,23.03070344845817,0.4000000000000002,22.97198062690379,0.4000000000000002,22.92643766377166,0.4000000000000002,22.88977392462005,0.4000000000000002,22.8594640158897,0.4000000000000002,22.83390204158221,0.4000000000000002,22.81200511714421
0.4100000000000002,24.09278626972266,0.4100000000000002,24.00759945100686,0.4100000000000002,23.67183472244778,0.4100000000000002,23.40836099565777,0.4100000000000002,23.09728974581277,0.4100000000000002,22.87706104698292,0.4100000000000002,22.71151684802652,0.4100000000000002,22.58175351409765,0.4100000000000002,22.47684113780704,0.4100000000000002,22.31669490999775,0.4100000000000002,22.25078082891259,0.4100000000000002,22.19920948031157,0.4100000000000002,22.15746304939168,0.4100000000000002,22.12282906803932,0.4100000000000002,22.09355304884709,0.4100000000000002,22.06843658422032
0.4200000000000002,23.69536308552604,0.4200000000000002,23.44118300154551,0.4200000000000002,23.01294430619354,0.4200000000000002,22.69626207689375,0.4200000000000002,22.37077643260646,0.4200000000000002,22.13936824405688,0.4200000000000002,21.96500148247949,0.4200000000000002,21.82812864850366,0.4200000000000002,21.71737446854886,0.4200000000000002,21.54820329341824,0.4200000000000002,21.47414418153894,0.4200000000000002,21.41593986691754,0.4200000000000002,21.36871882747652,0.4200000000000002,21.32950335838306,0.4200000000000002,21.29634366199804,0.4200000000000002,21.26789680229409
0.4300000000000002,23.26172606297723,0.4300000000000002,22.82411414528436,0.4300000000000002,22.30150764843841,0.4300000000000002,21.93340907603427,0.4300000000000002,21.593883193944,0.4300000000000002,21.35199262556231,0.4300000000000002,21.16959319384308,0.4300000000000002,21.02639799158515,0.4300000000000002,20.91054864234565,0.4300000000000002,20.73368345553775,0.4300000000000002,20.65135453323386,0.4300000000000002,20.58657749158184,0.4300000000000002,20.53403115646814,0.4300000000000002,20.49042425110482,0.4300000000000002,20.45358651383259,0.4300000000000002,20.42201717222571
0.4400000000000002,22.78745811575918,0.4400000000000002,22.15536519862317,0.4400000000000002,21.5410615555792,0.4400000000000002,21.12647972974086,0.4400000000000002,20.77488572335182,0.4400000000000002,20.52438841314338,0.4400000000000002,20.33563202727026,0.4400000000000002,20.18758455688956,0.4400000000000002,20.06792612608712,0.4400000000000002,19.88549084725478,0.4400000000000002,19.7955666140738,0.4400000000000002,19.72489047926875,0.4400000000000002,19.6676509002392,0.4400000000000002,19.62023100864804,0.4400000000000002,19.5802393462572,0.4400000000000002,19.54602086149017
0.4500000000000002,22.2684387220914,0.4500000000000002,21.43698073853459,0.4500000000000002,20.73900373525913,0.4500000000000002,20.2859274508066,0.4500000000000002,19.92569087465931,0.4500000000000002,19.66943729246193,0.4500000000000002,19.4766806199323,0.4500000000000002,19.32574507798336,0.4500000000000002,19.20393396913251,0.4500000000000002,19.01856232830347,0.4500000000000002,18.92234054092641,0.4500000000000002,18.84689448303183,0.4500000000000002,18.78593799553012,0.4500000000000002,18.7355511416232,0.4500000000000002,18.69314253896734,0.4500000000000002,18.65692096431843
0.4600000000000002,21.70172860566375,0.4600000000000002,20.67463588885921,0.4600000000000002,19.9062581421922,0.4600000000000002,19.42508133215395,0.4600000000000002,19.06063634585311,0.4600000000000002,18.80206479442174,0.4600000000000002,18.60802397301302,0.4600000000000002,18.45639269359496,0.4600000000000002,18.33423389252131,0.4600000000000002,18.14872322622994,0.4600000000000002,18.04786866863987,0.4600000000000002,17.96902824296647,0.4600000000000002,17.90550302224802,0.4600000000000002,17.85311883555743,0.4600000000000002,17.80912145495325,0.4600000000000002,17.77161151233323
0.4700000000000003,21.08651094513913,0.4700000000000003,19.87754986351318,0.4700000000000003,19.05625518752214,0.4700000000000003,18.55871587891485,0.4700000000000003,18.19490080201422,0.4700000000000003,17.93758213351471,0.4700000000000003,17.74498540213575,0.4700000000000003,17.59480766148075,0.4700000000000003,17.47403811801792,0.4700000000000003,17.29102625817094,0.4700000000000003,17.18730739999528,0.4700000000000003,17.10649020851544,0.4700000000000003,17.04155390042697,0.4700000000000003,16.98813385600154,0.4700000000000003,16.94335816413204,0.4700000000000003,16.9052518767455
0.4800000000000003,20.42484762687386,0.4800000000000003,19.05773334895109,0.4800000000000003,18.20348552301487,0.4800000000000003,17.70145529639193,0.4800000000000003,17.34291312485313,0.4800000000000003,17.09014016475274,0.4800000000000003,16.90143431215791,0.4800000000000003,16.75459805454314,0.4800000000000003,16.63671895887438,0.4800000000000003,16.45844486311075,0.4800000000000003,16.35351874543015,0.4800000000000003,16.27202442246174,0.4800000000000003,16.20672112086194,0.4800000000000003,16.15312134886617,0.4800000000000003,16.1082815866215,0.4800000000000003,16.07018362145045
0.4900000000000003,19.72202382368129,0.4900000000000003,18.22875075395396,0.4900000000000003,17.36198332394319,0.4900000000000003,16.86637128376272,0.4900000000000003,16.51708330182594,0.4900000000000003,16.27158002687639,0.4900000000000003,16.0887371581903,0.4900000000000003,15.94673386569842,0.4900000000000003,15.8329122259807,0.4900000000000003,15.6610846595837,0.4900000000000003,15.55635695462965,0.4900000000000003,15.4752683155544,0.4900000000000003,15.41045583383383,0.4900000000000003,15.35737182900583,0.4900000000000003,15.31304283811801,0.4900000000000003,15.27543603746853
0.5000000000000002,18.98635611848083,0.5000000000000002,17.40430149430436,0.5000000000000002,16.54405820019266,0.5000000000000002,16.06401385461897,0.5000000000000002,15.72702793481984,0.5000000000000002,15.49080389088363,0.5000000000000002,15.3152381544912,0.5000000000000002,15.17911308423811,0.5000000000000002,15.07015122027883,0.5000000000000002,14.90591836496442,0.5000000000000002,14.80247969952516,0.5000000000000002,14.72262271911716,0.5000000000000002,14.65894643319153,0.5000000000000002,14.60689546364,0.5000000000000002,14.56350061348964,0.5000000000000002,14.52673759781431
0.5100000000000002,18.22849040953774,0.5100000000000002,16.5969300139611,0.5100000000000002,15.75946770653367,0.5100000000000002,15.30195495758043,0.5100000000000002,14.9793064184796,0.5100000000000002,14.75364131179731,0.5100000000000002,14.58621809304818,0.5100000000000002,14.4565890771308,0.5100000000000002,14.35294676680687,0.5100000000000002,14.19694108430558,0.5100000000000002,14.09556436089178,0.5100000000000002,14.01751339696459,0.5100000000000002,13.95541484989966,0.5100000000000002,13.90474584184829,0.5100000000000002,13.86256718265399,0.5100000000000002,13.82688028137875
0.5200000000000002,17.46035345491128,0.5200000000000002,15.81708388512638,0.5200000000000002,15.01507426438857,0.5200000000000002,14.58479077660267,0.5200000000000002,14.27757245409073,0.5200000000000002,14.06309364356554,0.5200000000000002,13.90420087999051,0.5200000000000002,13.78132103233249,0.5200000000000002,13.68317005935072,0.5200000000000002,13.535597318303,0.5200000000000002,13.43677462693033,0.5200000000000002,13.36088580270816,0.5200000000000002,13.30063220930246,0.5200000000000002,13.25155167512304,0.5200000000000002,13.21075274481437,0.5200000000000002,13.17627413199727
0.5300000000000002,16.69399420488118,0.5300000000000002,15.07260912271476,0.5300000000000002,14.31491592229772,0.5300000000000002,13.91447309013008,0.5300000000000002,13.62299619334356,0.5300000000000002,13.41980702614883,0.5300000000000002,13.26945752358771,0.5300000000000002,13.1532980734379,0.5300000000000002,13.06059047534085,0.5300000000000002,12.92133547943576,0.5300000000000002,12.82533440755762,0.5300000000000002,12.75179179460328,0.5300000000000002,12.69351440798198,0.5300000000000002,12.64611874397138,0.5300000000000002,12.60677209309773,0.5300000000000002,12.5735575047023
0.5400000000000003,15.94054185424937,0.5400000000000003,14.36865594520604,0.5400000000000003,13.66056208080005,0.5400000000000003,13.29082230694948,0.5400000000000003,13.01481399786083,0.5400000000000003,12.82263744129961,0.5400000000000003,12.68057736760707,0.5400000000000003,12.57091241917611,0.5400000000000003,12.4834485663555,0.5400000000000003,12.35217790525802,0.5400000000000003,12.25910195263411,0.5400000000000003,12.18796532230716,0.5400000000000003,12.13169808977253,0.5400000000000003,12.08600549861906,0.5400000000000003,12.04811949478142,0.5400000000000003,12.01617105366599
0.5500000000000003,15.20943714330439,0.5500000000000003,13.70789650181665,0.5500000000000003,13.05161758537418,0.5500000000000003,12.71209587308805,0.5500000000000003,12.45089368677804,0.5500000000000003,12.26920686703897,0.5500000000000003,12.13501425951295,0.5500000000000003,12.03149610002248,0.5500000000000003,11.94898422031662,0.5500000000000003,11.82523460128529,0.5500000000000003,11.73507811300091,0.5500000000000003,11.66632546716365,0.5500000000000003,11.61203894455054,0.5500000000000003,11.56801712132743,0.5500000000000003,11.5315589854221,0.5500000000000003,11.50084467292348
0.5600000000000003,14.50800011961677,0.5600000000000003,13.09093203193459,0.5600000000000003,12.48626259706359,0.5600000000000003,12.17552374975079,0.5600000000000003,11.92824309502758,0.5600000000000003,11.75638942842275,0.5600000000000003,11.62955451352727,0.5600000000000003,11.53177405822468,0.5600000000000003,11.45387744733953,0.5600000000000003,11.33712485940014,0.5600000000000003,11.24981777196213,0.5600000000000003,11.18337951623741,0.5600000000000003,11.13100783969651,0.5600000000000003,11.08859581430048,0.5600000000000003,11.05350967748822,0.5600000000000003,11.02397851507706
0.5700000000000003,13.84131590618648,0.5700000000000003,12.51677771462307,0.5700000000000003,11.96175194312837,0.5700000000000003,11.67776133354487,0.5700000000000003,11.44342586029402,0.5700000000000003,11.28070009064479,0.5700000000000003,11.16068512099854,0.5700000000000003,11.06821635611498,0.5700000000000003,10.99458773832609,0.5700000000000003,10.884297231102,0.5700000000000003,10.7997383884825,0.5700000000000003,10.73552252440391,0.5700000000000003,10.68498314086029,0.5700000000000003,10.64410715752309,0.5700000000000003,10.61032712183271,0.5700000000000003,10.58192010499227
0.5800000000000003,13.21236862177757,0.5800000000000003,11.98334187769504,0.5800000000000003,11.47483266859836,0.5800000000000003,11.21524098779299,0.5800000000000003,10.99287496732146,0.5800000000000003,10.83858202316953,0.5800000000000003,10.72486200058202,0.5800000000000003,10.6372918433955,0.5800000000000003,10.56759622253205,0.5800000000000003,10.46325462975756,0.5800000000000003,10.38133450224997,0.5800000000000003,10.31924367361465,0.5800000000000003,10.27045060688928,0.5800000000000003,10.23103474431893,0.5800000000000003,10.19849357792349,0.5800000000000003,10.17115092700042
0.5900000000000003,12.62233459612499,0.5900000000000003,11.48784823992281,0.5900000000000003,11.02206559101473,0.5900000000000003,10.78442385335454,0.5900000000000003,10.57311107060546,0.5900000000000003,10.4266026237513,0.5900000000000003,10.31869009980897,0.5900000000000003,10.2356362992337,0.5900000000000003,10.16956447999504,0.5900000000000003,10.07069948807144,0.5900000000000003,9.99131412546051,0.5900000000000003,9.931256019369057,0.5900000000000003,9.88412791648965,0.5900000000000003,9.846100494678041,0.5900000000000003,9.814734852071501,0.5900000000000003,9.78840034627472
0.6000000000000003,12.07095132807607,0.6000000000000003,11.0271771965967,0.6000000000000003,10.60005428229397,0.6000000000000003,10.38196489330834,0.6000000000000003,10.18088084852659,0.6000000000000003,10.04157453505967,0.6000000000000003,9.939032234898114,0.6000000000000003,9.860152234364172,0.6000000000000003,9.797427356790124,0.6000000000000003,9.703616446553573,0.6000000000000003,9.626674778703258,0.6000000000000003,9.568567532218148,0.6000000000000003,9.523031815469519,0.6000000000000003,9.486328677224195,0.6000000000000003,9.456081753716767,0.6000000000000003,9.430704919888415
0.6100000000000003,11.55689711357695,0.6100000000000003,10.59812167182267,0.6100000000000003,10.20559435055214,0.6100000000000003,10.00480863911028,0.6100000000000003,9.813233179266989,0.6100000000000003,9.680619365948232,0.6100000000000003,9.583064187047039,0.6100000000000003,9.508057652019763,0.6100000000000003,9.448436867400593,0.6100000000000003,9.359309275498356,0.6100000000000003,9.284735743356103,0.6100000000000003,9.228509870201407,0.6100000000000003,9.184504191129575,0.6100000000000003,9.149069828170619,0.6100000000000003,9.119892251512622,0.6100000000000003,9.095429083556976
0.6200000000000003,11.07813848337106,0.6200000000000003,10.19756485440116,0.6200000000000003,9.835759455205675,0.6200000000000003,9.65023334934614,0.6200000000000003,9.467550091312249,0.6200000000000003,9.341190400267136,0.6200000000000003,9.248291783482568,0.6200000000000003,9.176899038992365,0.6200000000000003,9.120172075480474,0.6200000000000003,9.035406329051,0.6200000000000003,8.963140505866866,0.6200000000000003,8.908738593100992,0.6200000000000003,8.866210565643303,0.6200000000000003,8.831997875273769,0.6200000000000003,8.803847480976826,0.6200000000000003,8.780260231523554
0.6300000000000003,10.6322225908101,0.6300000000000003,9.822592826477656,0.6300000000000003,9.487940393735931,0.6300000000000003,9.315859260213681,0.6300000000000003,9.141546954558583,0.6300000000000003,9.021067875426468,0.6300000000000003,8.932542879779273,0.6300000000000003,8.86454098519107,0.6300000000000003,8.810526936688831,0.6300000000000003,8.729845891934739,0.6300000000000003,8.659840375895985,0.6300000000000003,8.607215505904772,0.6300000000000003,8.56612146005873,0.6300000000000003,8.533090725396011,0.6300000000000003,8.505931701325204,0.6300000000000003,8.483188150838222
0.6400000000000003,10.21650682807369,0.6400000000000003,9.470556648558421,0.6400000000000003,9.159851590273995,0.6400000000000003,8.999633661065147,0.6400000000000003,8.833253359790248,0.6400000000000003,8.718337400863502,0.6400000000000003,8.633944177413186,0.6400000000000003,8.569141882920052,0.6400000000000003,8.517685175421132,0.6400000000000003,8.440849931094691,0.6400000000000003,8.373067432724346,0.6400000000000003,8.322181013862268,0.6400000000000003,8.282484297200405,0.6400000000000003,8.250601810846481,0.6400000000000003,8.224403553680006,0.6400000000000003,8.202476042064324
0.6500000000000004,9.828327841865699,0.6500000000000004,9.139097590891675,0.6500000000000004,8.849516569533693,0.6500000000000004,8.699802484510517,0.6500000000000004,8.540983218869179,0.6500000000000004,8.431359285902046,0.6500000000000004,8.350890105045695,0.6500000000000004,8.289122530043983,0.6500000000000004,8.240088705375101,0.6500000000000004,8.166892304117622,0.6500000000000004,8.101302549555474,0.6500000000000004,8.052122012265373,0.6500000000000004,8.01379119017809,0.6500000000000004,7.983027799692383,0.6500000000000004,7.957763709690137,0.6500000000000004,7.936628118330586
0.6600000000000004,9.465117574819432,0.6600000000000004,8.826147154224072,0.6600000000000004,8.555241211840766,0.6600000000000004,8.414875378903899,0.6600000000000004,8.263300107116985,0.6600000000000004,8.158734188861688,0.6600000000000004,8.082008749538936,0.6600000000000004,8.023132308143854,0.6600000000000004,7.976404022261296,0.6600000000000004,7.906665501770205,0.6600000000000004,7.843242336473121,0.6600000000000004,7.79573897619469,0.6600000000000004,7.758746146028741,0.6600000000000004,7.729075891327706,0.6600000000000004,7.70472224341447,0.6600000000000004,7.684357041908344
0.6700000000000004,9.124476185907303,0.6700000000000004,8.5299111125767,0.6700000000000004,8.275581111084403,0.6700000000000004,8.1435889979753,0.6700000000000004,7.998981860575887,0.6700000000000004,7.899268643075609,0.6700000000000004,7.826128076827597,0.6700000000000004,7.77001594441992,0.6700000000000004,7.725489400158065,0.6700000000000004,7.659048501659125,0.6700000000000004,7.597767404822771,0.6700000000000004,7.551914524736173,0.6700000000000004,7.516233860398362,0.6700000000000004,7.487632794919602,0.6700000000000004,7.46416776034916,0.6700000000000004,7.444553179253879
0.6800000000000004,8.804211863082218,0.6800000000000004,8.248844497764276,0.6800000000000004,8.00930733427829,0.6800000000000004,7.884871518962567,0.6800000000000004,7.74698692012733,0.6800000000000004,7.65194262799668,0.6800000000000004,7.582244389553809,0.6800000000000004,7.528782643204748,0.6800000000000004,7.48636455469192,0.6800000000000004,7.423077221116436,0.6800000000000004,7.363913319926952,0.6800000000000004,7.31968473794385,0.6800000000000004,7.285291313733564,0.6800000000000004,7.257736547566154,0.6800000000000004,7.235139396897895,0.6800000000000004,7.216256751744234
0.6900000000000004,8.502356554152549,0.6900000000000004,7.981622450520945,0.6900000000000004,7.755373321588112,0.6900000000000004,7.637810135278256,0.6900000000000004,7.506423816216666,0.6900000000000004,7.41588036270971,0.6900000000000004,7.349494052378658,0.6900000000000004,7.298578512235013,0.6900000000000004,7.258183618079897,0.6900000000000004,7.197918300730897,0.6900000000000004,7.140844894371246,0.6900000000000004,7.098213821216512,0.6900000000000004,7.065082719800761,0.6900000000000004,7.038551688416501,0.6900000000000004,7.016802178553749,0.6900000000000004,6.99863334724107
0.7000000000000004,8.217165149596728,0.7000000000000004,7.727110258373419,0.7000000000000004,7.512884519972788,0.7000000000000004,7.401622382763109,0.7000000000000004,7.276524430124271,0.7000000000000004,7.190324822982847,0.7000000000000004,7.127128895973469,0.7000000000000004,7.078662630146116,0.7000000000000004,7.040211723946,0.7000000000000004,6.982846448091387,0.7000000000000004,6.927834003731546,0.7000000000000004,6.886772264484094,0.7000000000000004,6.85487794778633,0.7000000000000004,6.829347889466718,0.7000000000000004,6.808425820925317,0.7000000000000004,6.79095286294181
0.7100000000000004,7.947104055173168,0.7100000000000004,7.484334675749258,0.7100000000000004,7.281071539226512,0.7100000000000004,7.175631566492359,0.7100000000000004,7.056621170451949,0.7100000000000004,6.974616044777058,0.7100000000000004,6.914495312821198,0.7100000000000004,6.868386733125277,0.7100000000000004,6.831805153642086,0.7100000000000004,6.777225257009681,0.7100000000000004,6.724240814789671,0.7100000000000004,6.684718368151573,0.7100000000000004,6.654034276270344,0.7100000000000004,6.629481890641073,0.7100000000000004,6.609366812623151,0.7100000000000004,6.59257171146488
0.7200000000000004,7.69083361477978,0.7200000000000004,7.252457728289663,0.7200000000000004,7.05926708090629,0.7200000000000004,6.959246182742854,0.7200000000000004,6.846127897414704,0.7200000000000004,6.768173011803562,0.7200000000000004,6.71101682020628,0.7200000000000004,6.667178280845388,0.7200000000000004,6.632394793102256,0.7200000000000004,6.580491236229849,0.7200000000000004,6.529498150286821,0.7200000000000004,6.4914828527973,0.7200000000000004,6.461981190806313,0.7200000000000004,6.438382446806481,0.7200000000000004,6.419053484390827,0.7200000000000004,6.402917991888631
0.7300000000000004,7.447187586489552,0.7300000000000004,7.03075357899288,0.7300000000000004,6.846886550777365,0.7300000000000004,6.751943015715406,0.7300000000000004,6.644524256487454,0.7300000000000004,6.570478780342392,0.7300000000000004,6.516179739278036,0.7300000000000004,6.474526548140681,0.7300000000000004,6.441472545269897,0.7300000000000004,6.392140691293681,0.7300000000000004,6.343098633701891,0.7300000000000004,6.306556196096024,0.7300000000000004,6.278207868628947,0.7300000000000004,6.25553793032529,0.7300000000000004,6.236973708182337,0.7300000000000004,6.221479269544449
0.7400000000000004,7.215151864754612,0.7400000000000004,6.81858861759426,0.7400000000000004,6.643412067946464,0.7400000000000004,6.553253481933139,0.7400000000000004,6.451343003612882,0.7400000000000004,6.381068431493317,0.7400000000000004,6.329521586831746,0.7400000000000004,6.289971344334806,0.7400000000000004,6.258580304345941,0.7400000000000004,6.211719072508616,0.7400000000000004,6.164584232596432,0.7400000000000004,6.129478319620451,0.7400000000000004,6.102252976302504,0.7400000000000004,6.080486217466841,0.7400000000000004,6.062664856550209,0.7400000000000004,6.047792596629141
0.7500000000000004,6.993843866675729,0.7500000000000004,6.615404672888824,0.7500000000000004,6.448379484712405,0.7500000000000004,6.362752759977489,0.7500000000000004,6.266159884337994,0.7500000000000004,6.199519430169188,0.7500000000000004,6.150621771437844,0.7500000000000004,6.113093961223202,0.7500000000000004,6.083301100239897,0.7500000000000004,6.038812408308301,0.7500000000000004,5.993537828398783,0.7500000000000004,5.959830259618826,0.7500000000000004,5.933696419143843,0.7500000000000004,5.91280650124604,0.7500000000000004,5.895705667937743,0.7500000000000004,5.881436421735903
0.7600000000000005,6.782493428338543,0.7600000000000005,6.420705096584331,0.7600000000000005,6.261367997086085,0.7600000000000005,6.180051252502322,0.7600000000000005,6.088585645783724,0.7600000000000005,6.025443990697541,0.7600000000000005,5.979094208622097,0.7600000000000005,5.943509975496038,0.7600000000000005,5.915252047626293,0.7600000000000005,5.87304047098302,0.7600000000000005,5.829576469304024,0.7600000000000005,5.797227485445903,0.7600000000000005,5.772152711403739,0.7600000000000005,5.752112703844299,0.7600000000000005,5.735709694401663,0.7600000000000005,5.722024067612812
0.7700000000000005,6.580425650940058,0.7700000000000005,6.234043392415149,0.7700000000000005,6.081991932656156,0.7700000000000005,6.00478796237461,0.7700000000000005,5.91825979718382,0.7700000000000005,5.858483086550659,0.7700000000000005,5.814581507844703,0.7700000000000005,5.780863569629488,0.7700000000000005,5.754078772348897,0.7700000000000005,5.714051360157609,0.7700000000000005,5.67234600131229,0.7700000000000005,5.641314567604686,0.7700000000000005,5.617265674409555,0.7700000000000005,5.598048199930771,0.7700000000000005,5.582320046405349,0.7700000000000005,5.569198494531525
0.7800000000000005,6.387045859289118,0.7800000000000005,6.055014039822342,0.7800000000000005,5.909894332878864,0.7800000000000005,5.836625412457045,0.7800000000000005,5.754845781057571,0.7800000000000005,5.698301786950759,0.7800000000000005,5.656750428377807,0.7800000000000005,5.624823078923884,0.7800000000000005,5.599451030996017,0.7800000000000005,5.561517231610252,0.7800000000000005,5.521516813895856,0.7800000000000005,5.491760938276089,0.7800000000000005,5.468704210368077,0.7800000000000005,5.450281602363522,0.7800000000000005,5.435205189210517,0.7800000000000005,5.422628106307886
0.7900000000000005,6.201826655238039,0.7900000000000005,5.883245168712002,0.7900000000000005,5.744741989267746,0.7900000000000005,5.67524579058385,0.7900000000000005,5.598027265959776,0.7900000000000005,5.544585649830926,0.7900000000000005,5.505288346367337,0.7900000000000005,5.475077516384663,0.7900000000000005,5.451059282572236,0.7900000000000005,5.415130940780852,0.7900000000000005,5.376780477450581,0.7900000000000005,5.34825752708304,0.7900000000000005,5.326158938794197,0.7900000000000005,5.308503400540825,0.7900000000000005,5.294055583801664,0.7900000000000005,5.28200339410544
0.8000000000000005,6.02429693925863,0.8000000000000005,5.718392767355651,0.8000000000000005,5.586221639671399,0.8000000000000005,5.52034805247195,0.8000000000000005,5.447505318954744,0.8000000000000005,5.397037945240157,0.8000000000000005,5.359900518145952,0.8000000000000005,5.331333868564302,0.8000000000000005,5.308612011562561,0.8000000000000005,5.274603409163745,0.8000000000000005,5.237847087311808,0.8000000000000005,5.210514091583879,0.8000000000000005,5.189339518613772,0.8000000000000005,5.172423277234376,0.8000000000000005,5.15858100041924,0.8000000000000005,5.147034247947184
0.8100000000000005,5.854032713838387,0.8100000000000005,5.56013614032747,0.8100000000000005,5.434037077078896,0.8100000000000005,5.371645762678329,0.8100000000000005,5.302996259141189,0.8100000000000005,5.255377523783882,0.8100000000000005,5.220307963507351,0.8100000000000005,5.193314992757344,0.8100000000000005,5.17183363790496,0.8100000000000005,5.139661556477797,0.8100000000000005,5.10444316260973,0.8100000000000005,5.07825709461685,0.8100000000000005,5.057972510964419,0.8100000000000005,5.041767961200754,0.8100000000000005,5.028508363829265,0.8100000000000005,5.01744779657491
0.8200000000000005,5.690649456721045,0.8200000000000005,5.408174371515516,0.8200000000000005,5.287906966401874,0.8200000000000005,5.228865495769905,0.8200000000000005,5.16423003160392,0.8200000000000005,5.119337180213983,0.8200000000000005,5.086245826429429,0.8200000000000005,5.060757978435717,0.8200000000000005,5.040462880899097,0.8200000000000005,5.010046671606156,0.8200000000000005,4.976309977224613,0.8200000000000005,4.951228008810323,0.8200000000000005,4.93179966531002,0.8200000000000005,4.916279499990833,0.8200000000000005,4.903580016205288,0.8200000000000005,4.892986662732429
0.8300000000000005,5.533795848444726,0.8300000000000005,5.262223584963762,0.8300000000000005,5.147563203042215,0.8300000000000005,5.091745656099454,0.8300000000000005,5.030948973781352,0.8300000000000005,4.988662392628611,0.8300000000000005,4.957462099523693,0.8300000000000005,4.933412863464377,0.8300000000000005,4.914251470862347,0.8300000000000005,4.885513120830741,0.8300000000000005,4.853202224658689,0.8300000000000005,4.829181952427982,0.8300000000000005,4.810576534815705,0.8300000000000005,4.795713860297745,0.8300000000000005,4.783552306088249,0.8300000000000005,4.773407543268432
0.8400000000000005,5.38314864864831,0.8400000000000005,5.122014831425417,0.8400000000000005,5.012749680239703,0.8400000000000005,4.960035605059971,0.8400000000000005,4.902906873588506,0.8400000000000005,4.863110343144024,0.8400000000000005,4.833716622554684,0.8400000000000005,4.811041618727269,0.8400000000000005,4.792963124686704,0.8400000000000005,4.765827313160564,0.8400000000000005,4.734886939083179,0.8400000000000005,4.711886580570821,0.8400000000000005,4.69407134633646,0.8400000000000005,4.679839782242951,0.8400000000000005,4.668194430670501,0.8400000000000005,4.658480042004969
0.8500000000000005,5.238408533258789,0.8500000000000005,4.987292459920589,0.8500000000000005,4.883221360234263,0.8500000000000005,4.833495009841211,0.8500000000000005,4.779868241164057,0.8500000000000005,4.742449146798865,0.8500000000000005,4.714780285157022,0.8500000000000005,4.693417333765545,0.8500000000000005,4.676372719803235,0.8500000000000005,4.650766860016598,0.8500000000000005,4.621142611599559,0.8500000000000005,4.599121172047767,0.8500000000000005,4.582064066297055,0.8500000000000005,4.568437829638913,0.8500000000000005,4.557287474059071,0.8500000000000005,4.547985698538335
